courseId,courseName,courseCode,tournamentId,courseParTotal,courseYardsTotal,hole,par,yards,scoringAverage,scoringAverageDiff,scoringDiffTendency,eagles,birdies,pars,bogeys,doubleBogey,rank,pinGreenLeftToRightCoords,pinGreenBottomToTopCoords
014,Augusta National Golf Club,AN,R2025014,72,7555.0,5,4,495,4.324,0.324,ABOVE,0,18,178,88,10,1,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,6,3,180,3.02,0.02,ABOVE,0,41,208,47,0,11,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,7,4,450,4.091,0.091,ABOVE,0,44,186,61,5,10,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,8,5,570,4.618,-0.382,BELOW,3,123,157,10,3,17,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,9,4,460,3.956,-0.044,BELOW,1,60,191,39,5,13,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,10,4,495,4.162,0.162,ABOVE,0,38,182,67,8,7,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,11,4,520,4.24,0.24,ABOVE,0,14,211,58,12,3,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,12,3,155,3.139,0.139,ABOVE,0,40,190,53,12,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,13,5,545,4.828,-0.172,BELOW,6,98,146,35,10,16,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,14,4,440,3.993,-0.007,BELOW,1,60,179,52,4,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,15,5,550,4.926,-0.074,BELOW,6,77,161,38,13,14,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,16,3,170,3.139,0.139,ABOVE,0,44,181,59,10,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,17,4,440,4.23,0.23,ABOVE,1,33,169,83,10,4,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
014,Augusta National Golf Club,AN,R2025014,72,7555.0,18,4,465,4.243,0.243,ABOVE,0,30,180,75,7,2,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,1,4,461,4.085,0.085,ABOVE,0,39,157,43,4,9,"(0.5798824845537065, 0.7093139815018343, -1.0)","(0.7093139815018343, 0.4201175154462935, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,2,3,231,3.179,0.179,ABOVE,0,23,163,53,7,4,"(0.5978698605287286, 0.3053795449854811, -1.0)","(0.3053795449854811, 0.4021301394712714, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,3,4,434,4.069,0.069,ABOVE,0,43,151,46,4,11,"(0.32720852766949576, 0.5516007321316477, -1.0)","(0.5516007321316477, 0.6727914723305042, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,4,5,590,4.894,-0.106,BELOW,1,65,145,29,6,15,"(0.48063208502725485, 0.24874399415325715, -1.0)","(0.24874399415325715, 0.5193679149727451, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,5,4,390,4.037,0.037,ABOVE,0,31,177,36,2,12,"(0.5804145996189983, 0.7477118285847221, -1.0)","(0.7477118285847221, 0.41958540038100167, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,6,5,555,4.805,-0.195,BELOW,11,86,110,25,10,17,"(0.7243798857125142, 0.4159051769324247, -1.0)","(0.4159051769324247, 0.2756201142874858, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,7,3,199,3.081,0.081,ABOVE,0,22,184,38,2,10,"(0.4454247640197921, 0.720366548502368, -1.0)","(0.720366548502368, 0.5545752359802079, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,8,4,460,4.159,0.159,ABOVE,0,34,148,56,7,6,"(0.5376372933584797, 0.2418989825069454, -1.0)","(0.2418989825069454, 0.46236270664152035, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,9,4,480,4.118,0.118,ABOVE,0,35,153,52,6,8,"(0.3907354421854779, 0.6660883275748941, -1.0)","(0.6660883275748941, 0.6092645578145222, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,10,4,400,3.996,-0.004,BELOW,0,50,153,37,6,13,"(0.5798176026079663, 0.2698758824620389, -1.0)","(0.2698758824620389, 0.42018239739203367, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,11,4,438,4.154,0.154,ABOVE,0,37,153,41,12,7,"(0.586722574562785, 0.37180830886108424, -1.0)","(0.37180830886108424, 0.413277425437215, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,12,5,574,4.813,-0.187,BELOW,1,79,135,28,2,16,"(0.404641251430211, 0.7548521359907655, -1.0)","(0.7548521359907655, 0.595358748569789, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,13,4,382,3.951,-0.049,BELOW,0,52,163,23,7,14,"(0.47349770656259965, 0.3158856040668719, -1.0)","(0.3158856040668719, 0.5265022934374004, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,14,3,215,3.236,0.236,ABOVE,0,12,169,60,5,2,"(0.5278475918436436, 0.6884639621226807, -1.0)","(0.6884639621226807, 0.4721524081563564, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,15,4,467,4.26,0.26,ABOVE,0,22,149,65,9,1,"(0.44614799240555963, 0.7051786897532922, -1.0)","(0.7051786897532922, 0.5538520075944404, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,16,5,511,4.337,-0.663,BELOW,17,143,74,10,2,18,"(0.43291316707609023, 0.5715958804438233, -1.0)","(0.5715958804438233, 0.5670868329239098, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,17,3,221,3.232,0.232,ABOVE,0,26,153,51,16,3,"(0.5389348288504534, 0.42196168177087845, -1.0)","(0.42196168177087845, 0.4610651711495466, -1.0)"
009,Arnold Palmer's Bay Hill Club & Lodge,BH,R2025009,72,7466.0,18,4,458,4.171,0.171,ABOVE,1,43,130,60,9,5,"(0.5743737904494604, 0.6596962640197357, -1.0)","(0.6596962640197357, 0.42562620955053965, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,1,4,451,4.154,0.154,ABOVE,0,40,174,72,5,7,"(0.638039754494748, 0.4513429333980389, -1.0)","(0.4513429333980389, 0.36196024550525197, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,2,4,389,4.024,0.024,ABOVE,0,50,186,55,1,15,"(0.35671137806191733, 0.6083386262627419, -1.0)","(0.6083386262627419, 0.6432886219380827, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,3,3,201,3.051,0.051,ABOVE,0,44,198,44,3,14,"(0.4984584662056762, 0.24436530601076523, -1.0)","(0.24436530601076523, 0.5015415337943239, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,4,4,490,4.363,0.363,ABOVE,0,15,172,91,12,1,"(0.6724832225427031, 0.5167378168883117, -1.0)","(0.5167378168883117, 0.3275167774572969, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,5,4,454,4.151,0.151,ABOVE,0,30,194,62,6,9,"(0.3251572852825891, 0.42630479502498875, -1.0)","(0.42630479502498875, 0.674842714717411, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,6,5,564,4.575,-0.425,BELOW,7,136,128,17,3,18,"(0.6828237015134074, 0.42355147251732517, -1.0)","(0.42355147251732517, 0.31717629848659257, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,7,4,462,4.171,0.171,ABOVE,0,45,161,78,7,6,"(0.6226300872734767, 0.6954202656242845, -1.0)","(0.6954202656242845, 0.3773699127265233, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,8,3,177,3.082,0.082,ABOVE,0,39,194,55,4,13,"(0.47184070658696353, 0.24995028713284131, -1.0)","(0.24995028713284131, 0.5281592934130365, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,9,5,615,4.866,-0.134,BELOW,0,75,184,30,3,16,"(0.3193029974476771, 0.644600756208891, -1.0)","(0.644600756208891, 0.6806970025523229, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,10,4,454,4.089,0.089,ABOVE,0,45,181,61,5,12,"(0.6190869722885447, 0.6932561565111054, -1.0)","(0.6932561565111054, 0.3809130277114553, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,11,3,225,3.216,0.216,ABOVE,0,25,182,82,3,3,"(0.3884589018701273, 0.4569599055053937, -1.0)","(0.4569599055053937, 0.6115410981298727, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,12,4,505,4.349,0.349,ABOVE,1,15,170,94,11,2,"(0.6285106114282414, 0.41625609011594034, -1.0)","(0.41625609011594034, 0.3714893885717586, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,13,5,621,5.116,0.116,ABOVE,0,41,187,57,3,11,"(0.5490010337661285, 0.7826249370779168, -1.0)","(0.7826249370779168, 0.4509989662338715, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,14,4,437,4.134,0.134,ABOVE,0,39,188,53,11,10,"(0.4621541594048061, 0.2343259301214318, -1.0)","(0.2343259301214318, 0.5378458405951939, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,15,4,480,4.199,0.199,ABOVE,0,25,187,78,1,5,"(0.3723570720413932, 0.24077382850862922, -1.0)","(0.24077382850862922, 0.6276429279586069, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,16,3,227,3.209,0.209,ABOVE,0,24,186,79,3,4,"(0.6247234059420547, 0.3305137400683895, -1.0)","(0.3305137400683895, 0.37527659405794533, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,17,4,443,4.154,0.154,ABOVE,0,31,191,64,6,7,"(0.5837855124301586, 0.7537873591238576, -1.0)","(0.7537873591238576, 0.41621448756984136, -1.0)"
004,Torrey Pines Golf Course (North Course),SC,R2025004,72,7765.0,18,5,570,4.781,-0.219,BELOW,4,92,165,27,3,17,"(0.43782932804293895, 0.2941394117616215, -1.0)","(0.2941394117616215, 0.562170671957061, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,1,4,420,4.197,0.197,ABOVE,0,48,289,97,15,4,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,2,5,575,4.759,-0.241,BELOW,9,149,242,47,4,16,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,3,3,176,3.097,0.097,ABOVE,0,56,305,83,7,9,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,4,4,502,4.263,0.263,ABOVE,0,35,285,116,13,2,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,5,4,372,3.852,-0.148,BELOW,3,118,281,46,3,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,6,3,193,3.046,0.046,ABOVE,0,51,335,61,4,11,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,7,5,607,4.723,-0.277,BELOW,9,164,231,40,7,17,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,8,4,434,4.142,0.142,ABOVE,0,49,307,82,11,6,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,9,4,432,4.124,0.124,ABOVE,0,61,282,102,6,7,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,10,4,450,4.033,0.033,ABOVE,1,65,313,64,9,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,11,4,475,4.248,0.248,ABOVE,0,45,269,122,14,3,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,12,5,532,4.509,-0.491,BELOW,19,219,182,29,3,18,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,13,3,199,3.06,0.06,ABOVE,1,55,318,72,6,10,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,14,4,466,4.303,0.303,ABOVE,0,30,273,134,12,1,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,15,4,429,3.945,-0.055,BELOW,0,78,322,51,1,13,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,16,3,236,3.192,0.192,ABOVE,0,38,300,103,11,5,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,17,4,409,3.9,-0.1,BELOW,0,111,284,49,7,14,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
885,Royal Portrush Golf Club,RP,R2025100,71,7381.0,18,4,474,4.119,0.119,ABOVE,0,41,324,80,6,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,1,4,454,4.305,0.305,ABOVE,0,31,247,127,13,1,"(0.6390316883951248, 0.7477937878988572, -1.0)","(0.7477937878988572, 0.3609683116048752, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,2,5,602,4.712,-0.288,BELOW,4,143,244,28,1,17,"(0.33981741344063515, 0.4129765579209859, -1.0)","(0.4129765579209859, 0.6601825865593649, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,3,3,171,3.124,0.124,ABOVE,0,46,296,60,16,6,"(0.5497977928237422, 0.785496477450648, -1.0)","(0.785496477450648, 0.4502022071762578, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,4,4,481,4.248,0.248,ABOVE,0,29,265,119,7,4,"(0.3459993663737186, 0.6127308351138374, -1.0)","(0.6127308351138374, 0.6540006336262814, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,5,4,401,4.09,0.09,ABOVE,0,64,269,75,9,8,"(0.3747467835384103, 0.4085953873748498, -1.0)","(0.4085953873748498, 0.6252532164615897, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,6,4,403,4.045,0.045,ABOVE,0,51,306,57,5,9,"(0.6278912314071812, 0.35637137887644343, -1.0)","(0.35637137887644343, 0.37210876859281883, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,7,3,207,3.1,0.1,ABOVE,0,41,297,81,1,7,"(0.43665148098304546, 0.7532770820246663, -1.0)","(0.7532770820246663, 0.5633485190169545, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,8,5,604,4.981,-0.019,BELOW,4,82,266,57,8,11,"(0.37959608694309843, 0.4116171221289858, -1.0)","(0.4116171221289858, 0.6204039130569016, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,9,4,474,4.286,0.286,ABOVE,0,40,238,125,16,2,"(0.7214913972783199, 0.6059001301951358, -1.0)","(0.6059001301951358, 0.2785086027216801, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,10,4,447,4.038,0.038,ABOVE,1,58,291,64,6,10,"(0.42935605332762045, 0.34734598017965596, -1.0)","(0.34734598017965596, 0.5706439466723796, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,11,4,405,3.957,-0.043,BELOW,1,72,292,54,1,14,"(0.6520845720652313, 0.7033427867322051, -1.0)","(0.7033427867322051, 0.3479154279347687, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,12,4,410,3.969,-0.031,BELOW,0,86,268,60,5,13,"(0.6627361242707536, 0.6884820376065305, -1.0)","(0.6884820376065305, 0.33726387572924643, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,13,3,241,3.26,0.26,ABOVE,0,17,280,120,3,3,"(0.6399767016882628, 0.44100031716312615, -1.0)","(0.44100031716312615, 0.3600232983117372, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,14,5,553,4.552,-0.448,BELOW,14,196,178,28,4,18,"(0.379454425957962, 0.26624433827815636, -1.0)","(0.26624433827815636, 0.620545574042038, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,15,4,464,4.16,0.16,ABOVE,0,52,254,109,5,5,"(0.6922601191962734, 0.5267943743689943, -1.0)","(0.5267943743689943, 0.3077398808037266, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,16,3,183,2.981,-0.019,BELOW,1,65,297,55,2,11,"(0.41107511657067314, 0.6572330260361433, -1.0)","(0.6572330260361433, 0.5889248834293268, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,17,4,347,3.729,-0.271,BELOW,3,145,242,24,5,16,"(0.7025432427242745, 0.5958888165228546, -1.0)","(0.5958888165228546, 0.2974567572757255, -1.0)"
770,TPC San Antonio (Oaks Course),SA,R2025041,72,7438.0,18,5,591,4.94,-0.06,BELOW,3,87,270,54,4,15,"(0.555514043361279, 0.6634808256328996, -1.0)","(0.6634808256328996, 0.44448595663872104, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,1,4,481,4.082,0.082,ABOVE,0,37,114,36,7,8,"(0.6233182180593759, 0.47942666873977363, -1.0)","(0.47942666873977363, 0.37668178194062407, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,2,4,525,4.282,0.282,ABOVE,0,14,122,50,8,2,"(0.460926983311523, 0.39340743534379663, -1.0)","(0.39340743534379663, 0.539073016688477, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,3,3,197,3.051,0.051,ABOVE,0,28,130,36,1,10,"(0.560210031291185, 0.33049581403702544, -1.0)","(0.33049581403702544, 0.43978996870881504, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,4,5,590,4.615,-0.385,BELOW,2,81,102,10,0,18,"(0.6319869014421458, 0.4004398032368893, -1.0)","(0.4004398032368893, 0.36801309855785425, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,5,4,367,3.985,-0.015,BELOW,0,44,114,33,4,12,"(0.5623187673129599, 0.7138309727989606, -1.0)","(0.7138309727989606, 0.43768123268704007, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,6,3,220,3.092,0.092,ABOVE,0,14,152,26,3,6,"(0.45548448540859815, 0.3062265945475118, -1.0)","(0.3062265945475118, 0.5445155145914018, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,7,4,434,3.867,-0.133,BELOW,1,49,124,17,4,16,"(0.5445142835005895, 0.22896726200499756, -1.0)","(0.22896726200499756, 0.4554857164994105, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,8,4,476,3.887,-0.113,BELOW,0,44,131,18,2,14,"(0.5253108001730428, 0.3295370903237757, -1.0)","(0.3295370903237757, 0.47468919982695723, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,9,4,470,3.928,-0.072,BELOW,0,35,139,21,0,13,"(0.5661891200489222, 0.48258861782728435, -1.0)","(0.48258861782728435, 0.4338108799510778, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,10,4,467,4.051,0.051,ABOVE,0,25,136,33,1,10,"(0.36368897092798586, 0.5266257524695462, -1.0)","(0.5266257524695462, 0.6363110290720142, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,11,4,334,3.877,-0.123,BELOW,0,61,102,27,5,15,"(0.32596398976132507, 0.48758855534062967, -1.0)","(0.48758855534062967, 0.6740360102386749, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,12,4,521,4.395,0.395,ABOVE,0,17,105,55,15,1,"(0.474711128332006, 0.2771449100914857, -1.0)","(0.2771449100914857, 0.525288871667994, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,13,3,245,3.113,0.113,ABOVE,0,17,144,29,5,4,"(0.38262251966271105, 0.5228645006441047, -1.0)","(0.5228645006441047, 0.6173774803372889, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,14,4,469,4.062,0.062,ABOVE,0,29,127,37,2,9,"(0.4858533498110243, 0.3534912652691699, -1.0)","(0.3534912652691699, 0.5141466501889758, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,15,4,491,4.087,0.087,ABOVE,0,28,129,31,7,7,"(0.5781976393899734, 0.5529541615998511, -1.0)","(0.5529541615998511, 0.4218023606100266, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,16,5,599,4.728,-0.272,BELOW,4,68,104,16,2,17,"(0.5468402026300617, 0.28115875813784313, -1.0)","(0.28115875813784313, 0.4531597973699383, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,17,3,245,3.221,0.221,ABOVE,1,23,111,52,8,3,"(0.5948666653119316, 0.789217693987692, -1.0)","(0.789217693987692, 0.40513333468806845, -1.0)"
882,Caves Valley Golf Club,CV,R2025028,70,7601.0,18,4,470,4.103,0.103,ABOVE,0,29,127,30,8,5,"(0.3651652801380155, 0.6262313531890445, -1.0)","(0.6262313531890445, 0.6348347198619845, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,1,4,424,4.039,0.039,ABOVE,1,67,286,68,9,11,"(0.42294560526233843, 0.6197494813152555, -1.0)","(0.6197494813152555, 0.5770543947376616, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,2,5,555,4.724,-0.276,BELOW,6,163,215,40,6,17,"(0.5508611876429947, 0.32791099608589236, -1.0)","(0.32791099608589236, 0.44913881235700526, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,3,3,182,3.032,0.032,ABOVE,0,71,281,74,4,12,"(0.6280220374769181, 0.3191561351512708, -1.0)","(0.3191561351512708, 0.3719779625230819, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,4,4,387,4.063,0.063,ABOVE,0,90,247,74,17,9,"(0.3599769299117886, 0.5093729936149437, -1.0)","(0.5093729936149437, 0.6400230700882115, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,5,4,469,4.213,0.213,ABOVE,0,45,275,89,19,4,"(0.4016607628775778, 0.3394426767192045, -1.0)","(0.3394426767192045, 0.5983392371224222, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,6,4,413,4.116,0.116,ABOVE,0,66,260,94,11,5,"(0.6180501212452004, 0.5499656701735837, -1.0)","(0.5499656701735837, 0.3819498787547996, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,7,4,450,4.046,0.046,ABOVE,1,74,272,73,10,10,"(0.33804207792108065, 0.547842337495598, -1.0)","(0.547842337495598, 0.6619579220789193, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,8,3,236,3.216,0.216,ABOVE,0,37,275,109,9,3,"(0.6141359207778296, 0.5806000207581907, -1.0)","(0.5806000207581907, 0.38586407922217036, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,9,5,601,4.782,-0.218,BELOW,7,145,218,57,4,15,"(0.4906221522137748, 0.31885953914005444, -1.0)","(0.31885953914005444, 0.5093778477862252, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,10,4,419,4.019,0.019,ABOVE,1,84,270,63,9,13,"(0.4186498262719643, 0.46379707741100173, -1.0)","(0.46379707741100173, 0.5813501737280358, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,11,5,573,4.78,-0.22,BELOW,5,155,209,54,8,16,"(0.7264330677624278, 0.3066706943462045, -1.0)","(0.3066706943462045, 0.2735669322375722, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,12,4,365,3.868,-0.132,BELOW,0,98,294,37,2,14,"(0.4770477387547256, 0.6286530289685217, -1.0)","(0.6286530289685217, 0.5229522612452744, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,13,3,183,3.104,0.104,ABOVE,1,53,292,70,15,7,"(0.49544664678721057, 0.3028368949541728, -1.0)","(0.3028368949541728, 0.5045533532127895, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,14,4,485,4.276,0.276,ABOVE,0,43,261,103,16,1,"(0.4526734832041298, 0.6860029561505572, -1.0)","(0.6860029561505572, 0.5473265167958702, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,15,4,470,4.074,0.074,ABOVE,0,57,299,62,12,8,"(0.4800398411697474, 0.3423373537654568, -1.0)","(0.3423373537654568, 0.5199601588302526, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,16,5,537,4.673,-0.327,BELOW,13,174,198,34,11,18,"(0.5073622433656338, 0.7391142866452286, -1.0)","(0.7391142866452286, 0.49263775663436615, -1.0)"
