playerId,player,statId,title,value,rank,category,aboveOrBelow,fieldAverage,supportingStatDescription,supportingStatValue,supportingValueDescription,supportingValueValue
46046,Scottie Scheffler,02675,SG: Total,2.743,1,"['STROKES_GAINED', 'SCORING']",EVEN,,Total SG:T,197.507,Measured Rounds,72
46046,Scottie Scheffler,02674,SG: Tee-to-Green,2.361,1,"['STROKES_GAINED', 'DRIVING']",EVEN,,SG:OTT,0.748,Measured Rounds,72
46046,Scottie Scheffler,02567,SG: Off-the-Tee,0.748,2,"['STROKES_GAINED', 'DRIVING']",EVEN,,Total SG:OTT,53.865,Measured Rounds,72
46046,Scottie Scheffler,02568,SG: Approach the Green,1.291,1,"['STROKES_GAINED', 'APPROACH']",EVEN,,Total SG:APP,92.921,Measured Rounds,72
46046,Scottie Scheffler,02569,SG: Around-the-Green,0.322,16,"['STROKES_GAINED', 'AROUND_GREEN']",EVEN,,Total SG:ARG,23.209,Measured Rounds,72
46046,Scottie Scheffler,02564,SG: Putting,0.382,22,"['STROKES_GAINED', 'PUTTING']",EVEN,,Total SG:Putting,27.512,Measured Rounds,72
46046,Scottie Scheffler,159,Longest Drives,383,158,['DRIVING'],EVEN,,Tournament,The Open,Round,3
46046,Scottie Scheffler,101,Driving Distance,308.3,44,['DRIVING'],EVEN,,Total Distance,"49,322",Total Drives,160
46046,Scottie Scheffler,317,Driving Distance - All Drives,299.1,37,['DRIVING'],EVEN,,Total Distance,"299,082",# of Drives,"1,000"
46046,Scottie Scheffler,102,Driving Accuracy Percentage,63.04%,59,['DRIVING'],EVEN,,Fairways Hit,701,Possible Fairways,"1,112"
46046,Scottie Scheffler,459,Left Rough Tendency,14.59%,121,['DRIVING'],EVEN,,Total Left rough,145,Possible Fwys,994
46046,Scottie Scheffler,460,Right Rough Tendency,9.05%,1,['DRIVING'],EVEN,,Total Right rough,90,Possible Fwys,994
46046,Scottie Scheffler,02420,Distance from Edge of Fairway,23' 2,31,['DRIVING'],EVEN,,Total Distance (Feet),"7,923.667",Total Strokes,342
46046,Scottie Scheffler,02401,Club Head Speed,120.03,42,['DRIVING'],EVEN,,Total Club Head Speed,"41,168.68",Total Attempts,343
46046,Scottie Scheffler,02412,Total Driving Efficiency,268,139,['DRIVING'],EVEN,,,,Carry Efficiency Rank,110
46046,Scottie Scheffler,103,Greens in Regulation Percentage,71.39%,11,['APPROACH'],EVEN,,Greens Hit,"1,028",# Holes,"1,440"
46046,Scottie Scheffler,331,Proximity to Hole,33' 4,1,['APPROACH'],EVEN,,Total Distance (feet),"42,901.000",# of Attempts,"1,286"
46046,Scottie Scheffler,02361,Approaches from > 275 yards,55' 10,3,['APPROACH'],EVEN,,Total Distance (feet),"1,395.417",# of Attempts,25
46046,Scottie Scheffler,02360,Approaches from 250-275 yards,59' 8,64,['APPROACH'],EVEN,,Total Distance (feet),"2,027.250",# of Attempts,34
46046,Scottie Scheffler,02359,Approaches from 225-250 yards,43' 4,6,['APPROACH'],EVEN,,Total Distance (feet),"2,727.500",# of Attempts,63
46046,Scottie Scheffler,02358,Approaches from 200-225 yards,39' 8,55,['APPROACH'],EVEN,,Total Distance (feet),"5,280.333",# of Attempts,133
46046,Scottie Scheffler,336,Approaches from > 200 yards,44' 10,6,['APPROACH'],EVEN,,Total Distance (feet),"11,430.500",# of Attempts,255
46046,Scottie Scheffler,337,Approaches from 175-200 yards,30' 2,11,['APPROACH'],EVEN,,Total Distance (feet),"5,248.083",# of Attempts,174
46046,Scottie Scheffler,338,Approaches from 150-175 yards,23' 6,2,['APPROACH'],EVEN,,Total Distance (feet),"3,803.750",# of Attempts,162
46046,Scottie Scheffler,339,Approaches from 125-150 yards,21' 10,33,['APPROACH'],EVEN,,Total Distance (feet),"3,403.833",# of Attempts,156
46046,Scottie Scheffler,340,Approaches from 50-125 yards,15' 4,1,['APPROACH'],EVEN,,Total Distance (feet),"2,684.417",# of Attempts,175
46046,Scottie Scheffler,074,Approaches from 100-125 yards,15' 11,2,['APPROACH'],EVEN,,Total Distance (feet),"1,605.833",# of Attempts,101
46046,Scottie Scheffler,075,Approaches from 75-100 yards,15' 0,25,['APPROACH'],EVEN,,Total Distance (feet),842.167,# of Attempts,56
46046,Scottie Scheffler,076,Approaches from 50-75 yards,13' 2,37,['APPROACH'],EVEN,,Total Distance (feet),236.417,# of Attempts,18
46046,Scottie Scheffler,02329,Approaches from inside 100 yards,14' 0,4,['APPROACH'],EVEN,,Total Distance (feet),"1,093.750",# of Attempts,78
46046,Scottie Scheffler,02331,Approaches from > 100 yards,30' 1,1,['APPROACH'],EVEN,,Total Distance (feet),"25,492.000",# of Attempts,848
46046,Scottie Scheffler,431,Fairway Proximity,28' 9,2,['APPROACH'],EVEN,,,,Attempts,926
46046,Scottie Scheffler,437,Rough Proximity,39' 7,4,['APPROACH'],EVEN,,Total Distance (inches),"101,172",Attempts,213
46046,Scottie Scheffler,432,Left Rough Proximity,40' 5,16,['APPROACH'],EVEN,,,,Attempts,138
46046,Scottie Scheffler,433,Right Rough Proximity,38' 0,1,['APPROACH'],EVEN,,,,Attempts,75
46046,Scottie Scheffler,02375,Approaches from > 275 yards (Rgh),101' 8,104,['APPROACH'],EVEN,,Total Distance (feet),406.750,# of Attempts,4
46046,Scottie Scheffler,02374,Approaches from 250-275 yards (Rgh),97' 9,160,['APPROACH'],EVEN,,Total Distance (feet),293.333,# of Attempts,3
46046,Scottie Scheffler,02373,Approaches from 225-250 yards (Rgh),52' 0,5,['APPROACH'],EVEN,,Total Distance (feet),572.250,# of Attempts,11
46046,Scottie Scheffler,02372,Approaches from 200-225 yards (Rgh),42' 8,1,['APPROACH'],EVEN,,Total Distance (feet),512.417,# of Attempts,12
46046,Scottie Scheffler,02371,Approaches from > 100 yards (Rgh),43' 1,6,['APPROACH'],EVEN,,Total Distance (feet),"7,447.250",# of Attempts,173
46046,Scottie Scheffler,02370,Approaches from inside 100 yards (Rgh),24' 7,69,['APPROACH'],EVEN,,Total Distance (feet),983.750,# of Attempts,40
46046,Scottie Scheffler,02369,Approaches from > 200 yards (Rgh),59' 6,2,['APPROACH'],EVEN,,Total Distance (feet),"1,784.750",# of Attempts,30
46046,Scottie Scheffler,02368,Approaches from 175-200 yards (Rgh),46' 5,32,['APPROACH'],EVEN,,Total Distance (feet),"1,671.667",# of Attempts,36
46046,Scottie Scheffler,02367,Approaches from 150-175 yards (Rgh),39' 2,17,['APPROACH'],EVEN,,Total Distance (feet),"1,527.500",# of Attempts,39
46046,Scottie Scheffler,02366,Approaches from 125-150 yards (Rgh),40' 1,140,['APPROACH'],EVEN,,Total Distance (feet),"1,562.250",# of Attempts,39
46046,Scottie Scheffler,02365,Approaches from 50-125 yards (Rgh),27' 11,71,['APPROACH'],EVEN,,Total Distance (feet),"1,756.500",# of Attempts,63
46046,Scottie Scheffler,02364,Approaches from 100-125 yards (Rgh),31' 1,85,['APPROACH'],EVEN,,Total Distance (feet),901.083,# of Attempts,29
46046,Scottie Scheffler,02363,Approaches from 75-100 yards (Rgh),29' 6,137,['APPROACH'],EVEN,,Total Distance (feet),589.250,# of Attempts,20
46046,Scottie Scheffler,02362,Approaches from 50-75 yards (Rgh),19' 0,38,['APPROACH'],EVEN,,Total Distance (feet),266.167,# of Attempts,14
46046,Scottie Scheffler,419,Going for the Green,68.52%,25,['APPROACH'],EVEN,,Attempts,185,Non-Attempts,85
46046,Scottie Scheffler,486,Going for the Green - Hit Green Pct.,24.19%,81,['APPROACH'],EVEN,,Successes,45,Attempts,186
46046,Scottie Scheffler,02357,Going for the Green - Birdie or Better,70.43%,2,['APPROACH'],EVEN,,# of Birdie or Better,131,Attempts,186
46046,Scottie Scheffler,350,Total Hole Outs,19,43,['APPROACH'],EVEN,,,,,
46046,Scottie Scheffler,351,Longest Hole Outs (in yards),104,95,['APPROACH'],EVEN,,Tournament,WM Phoenix Open,Round- Course,1
46046,Scottie Scheffler,130,Scrambling,68.69%,3,['AROUND_GREEN'],EVEN,,Par or Better,283,Missed GIR,412
46046,Scottie Scheffler,363,Scrambling from the Rough,69.23%,1,['AROUND_GREEN'],EVEN,,Successes,99,Attempts,143
46046,Scottie Scheffler,364,Scrambling from the Fringe,-,-,['AROUND_GREEN'],EVEN,,,,,
46046,Scottie Scheffler,366,Scrambling from > 30 yards,42.19%,5,['AROUND_GREEN'],EVEN,,Successes,27,Attempts,64
46046,Scottie Scheffler,367,Scrambling from 20-30 yards,61.11%,16,['AROUND_GREEN'],EVEN,,Successes,33,Attempts,54
46046,Scottie Scheffler,368,Scrambling from 10-20 yards,71.78%,18,['AROUND_GREEN'],EVEN,,Successes,117,Attempts,163
46046,Scottie Scheffler,369,Scrambling from < 10 yards,92.50%,16,['AROUND_GREEN'],EVEN,,Successes,74,Attempts,80
46046,Scottie Scheffler,111,Sand Save Percentage,57.73%,90,['AROUND_GREEN'],EVEN,,# Saves,56,# Bunkers,97
46046,Scottie Scheffler,375,Proximity to Hole from Sand,8' 10,52,['AROUND_GREEN'],EVEN,,Total Distance (feet),670.083,# of Shots,76
46046,Scottie Scheffler,02428,Total Putting,122.3,29,['PUTTING'],EVEN,,,,,
46046,Scottie Scheffler,104,Putting Average,1.693,4,['PUTTING'],EVEN,,GIR Putts,"1,740",Greens Hit,"1,028"
46046,Scottie Scheffler,402,Overall Putting Average,1.557,5,['PUTTING'],EVEN,,# of Putts,"2,242",# of Holes,"1,440"
46046,Scottie Scheffler,115,Birdie or Better Conversion Percentage,36.33%,6,['PUTTING'],EVEN,,# Birdies,372,Greens Hit,"1,024"
46046,Scottie Scheffler,119,Putts Per Round,28.03,6,['PUTTING'],EVEN,,Total Putts,"2,242",Total Rounds,80
46046,Scottie Scheffler,393,Putts per Round - Round 1,27.65,4,['PUTTING'],EVEN,,Total Putts,553,Total Rounds,20
46046,Scottie Scheffler,394,Putts per Round - Round 2,28.25,23,['PUTTING'],EVEN,,Total Putts,565,Total Rounds,20
46046,Scottie Scheffler,395,Putts per Round - Round 3,28.45,51,['PUTTING'],EVEN,,Total Putts,569,Total Rounds,20
46046,Scottie Scheffler,396,Putts per Round - Round 4,27.75,10,['PUTTING'],EVEN,,Total Putts,555,Total Rounds,20
46046,Scottie Scheffler,413,One-Putt Percentage,43.61%,6,['PUTTING'],EVEN,,# of 1 putts,628,# of holes,"1,440"
46046,Scottie Scheffler,498,Longest Putts,49' 4,149,['PUTTING'],EVEN,,Year/Tourn#,Genesis Scottish Open,Round,2
46046,Scottie Scheffler,426,3-Putt Avoidance,2.08%,19,['PUTTING'],EVEN,,Total 3 Putts,30,Total Holes (overall),"1,440"
46046,Scottie Scheffler,408,Putting from - > 25',5.67%,77,['PUTTING'],EVEN,,Attempts,282,Putts made,16
46046,Scottie Scheffler,407,Putting from - 20-25',14.15%,47,['PUTTING'],EVEN,,Attempts,106,Putts made,15
46046,Scottie Scheffler,406,Putting from - 15-20',16.44%,145,['PUTTING'],EVEN,,Attempts,146,Putts made,24
46046,Scottie Scheffler,405,Putting from - 10-15',36.84%,11,['PUTTING'],EVEN,,Attempts,190,Putts made,70
46046,Scottie Scheffler,484,Putting - Inside 10',88.89%,33,['PUTTING'],EVEN,,Attempts,"1,296",Putts made,"1,152"
46046,Scottie Scheffler,348,Putting from 10',41.18%,93,['PUTTING'],EVEN,,Attempts,51,,
46046,Scottie Scheffler,347,Putting from 9',45.65%,95,['PUTTING'],EVEN,,Attempts,46,,
46046,Scottie Scheffler,346,Putting from 8',55.36%,70,['PUTTING'],EVEN,,Attempts,56,,
46046,Scottie Scheffler,345,Putting from 7',71.67%,9,['PUTTING'],EVEN,,Attempts,60,,
46046,Scottie Scheffler,344,Putting from 6',80.28%,9,['PUTTING'],EVEN,,Attempts,71,,
46046,Scottie Scheffler,343,Putting from 5',77.78%,133,['PUTTING'],EVEN,,Attempts,81,,
46046,Scottie Scheffler,485,Putting from 4-8',72.39%,29,['PUTTING'],EVEN,,Attempts,268,Putts made,194
46046,Scottie Scheffler,342,Putting from 4',91.15%,110,['PUTTING'],EVEN,,Attempts,113,,
46046,Scottie Scheffler,341,Putting from 3',99.39%,133,['PUTTING'],EVEN,,Attempts,818,,
46046,Scottie Scheffler,438,Average Distance of Putts made,71' 11,105,['PUTTING'],EVEN,,Total Dist. (inches),"62,154",Total Rounds,72
46046,Scottie Scheffler,349,Approach Putt Performance,2' 0,4,['PUTTING'],EVEN,,,,Attempts,717
46046,Scottie Scheffler,120,Scoring Average (Adjusted),68.131,1,['SCORING'],EVEN,,Total Strokes,"5,439",Total Adjustment,11.454
46046,Scottie Scheffler,108,Scoring Average (Actual),67.99,1,['SCORING'],EVEN,,Total Strokes,"5,439",Total Rounds,80
46046,Scottie Scheffler,299,Lowest Round,61,6,['SCORING'],EVEN,,Tourn/Course,THE CJ CUP/TPC ,Round,1
46046,Scottie Scheffler,156,Birdie Average,4.70,2,['SCORING'],EVEN,,# of Birdies,376,Total Rounds,80
46046,Scottie Scheffler,107,Total Birdies,376,15,['SCORING'],EVEN,,,,,
46046,Scottie Scheffler,155,Eagles (Holes per),102.9,10,['SCORING'],EVEN,,# of Holes,"1,440",# of Eagles,14
46046,Scottie Scheffler,106,Total Eagles,14,10,['SCORING'],EVEN,,,,,
46046,Scottie Scheffler,105,Par Breakers,27.08%,2,['SCORING'],EVEN,,# Birdies/Eagles,390,# Holes,"1,440"
46046,Scottie Scheffler,160,Bounce Back,36.36%,1,['SCORING'],EVEN,,,,,
46046,Scottie Scheffler,112,Par 3 Birdie or Better Leaders,15.85%,23,['SCORING'],EVEN,,Par 3 Birdies or Better,52,Par 3 Holes,328
46046,Scottie Scheffler,113,Par 4 Birdie or Better Leaders,23.16%,1,['SCORING'],EVEN,,Par 4 Birdies or Better,201,Par 4 Holes,868
46046,Scottie Scheffler,114,Par 5 Birdie or Better Leaders,56.15%,5,['SCORING'],EVEN,,Par 5 Birdies or Better,137,Par 5 Holes,244
46046,Scottie Scheffler,352,Birdie or Better Percentage,27.08%,2,['SCORING'],EVEN,,Total Birdies,390,Total Holes,"1,440"
46046,Scottie Scheffler,02414,Bogey Avoidance,10.56%,1,['SCORING'],EVEN,,Bogeys,152,Holes Played,"1,440"
46046,Scottie Scheffler,118,Final Round Scoring Average,68.10,1,['SCORING'],EVEN,,Total Strokes,"1,362",Total Rounds,20
46046,Scottie Scheffler,219,Final Round Performance,85.00%,1,['SCORING'],EVEN,,,,,
46046,Scottie Scheffler,148,Round 1 Scoring Average,67.45,1,['SCORING'],EVEN,,Total Strokes,"1,349",Total Rounds,20
46046,Scottie Scheffler,149,Round 2 Scoring Average,68.00,1,['SCORING'],EVEN,,Total Strokes,"1,360",Total Rounds,20
46046,Scottie Scheffler,117,Round 3 Scoring Average,68.40,1,['SCORING'],EVEN,,Total Strokes,"1,368",Total Rounds,20
46046,Scottie Scheffler,285,Round 4 Scoring Average,68.10,1,['SCORING'],EVEN,,Total Strokes,"1,362",Total Rounds,20
46046,Scottie Scheffler,142,Par 3 Scoring Average,2.98,5,['SCORING'],EVEN,,Total Strokes,976,Total Holes,328
46046,Scottie Scheffler,143,Par 4 Scoring Average,3.89,1,['SCORING'],EVEN,,Total Strokes,"3,379",Total Holes,868
46046,Scottie Scheffler,144,Par 5 Scoring Average,4.44,2,['SCORING'],EVEN,,Total Strokes,"1,084",Total Holes,244
46046,Scottie Scheffler,207,Front 9 Scoring Average,33.71,1,['SCORING'],EVEN,,Total Strokes,"2,697",Total Holes,80
46046,Scottie Scheffler,208,Back 9 Scoring Average,34.28,1,['SCORING'],EVEN,,Total Strokes,"2,742",Total Holes,80
46046,Scottie Scheffler,292,Early Scoring Average,67.68,1,['SCORING'],EVEN,,Total Strokes,"1,489",Total Early Rounds,22
46046,Scottie Scheffler,293,Late Scoring Average,68.10,1,['SCORING'],EVEN,,Total Strokes,"3,950",Total Late Rounds,58
46046,Scottie Scheffler,122,Consecutive Cuts,64,2,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,483,Current Streak without a 3-Putt,7,504,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,297,Consecutive Fairways Hit,12,205,['STREAKS'],EVEN,,Current Streak,0,,
46046,Scottie Scheffler,298,Consecutive GIR,16,148,['STREAKS'],EVEN,,Current Streak,12,Round,4
46046,Scottie Scheffler,296,Consecutive Sand Saves,7,81,['STREAKS'],EVEN,,Current Streak,1,Round,3
46046,Scottie Scheffler,295,Best YTD 1-Putt or Better Streak,9,24,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,294,Best YTD Streak w/o a 3-Putt,215,26,['STREAKS'],EVEN,,Current Streak,7,,
46046,Scottie Scheffler,482,YTD Par or Better Streak,25,4,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,449,Consecutive Par 3 Birdies,3,23,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,452,Consecutive Holes Below Par,4,73,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,02672,Consecutive Birdies Streak,4,66,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,02673,Consecutive Birdies/Eagles streak,3,39,['STREAKS'],EVEN,,,,,
46046,Scottie Scheffler,109,Official Money,"$27,659,550",1,['MONEY_FINISHES'],EVEN,,,,YTD Victories,6
46046,Scottie Scheffler,02394,Comcast Business TOUR TOP 10,"4,806",1,['POINTS_RANKINGS'],EVEN,,# of Wins,4,# of Top 10's,13
28237,Rory Mcilroy,02675,SG: Total,1.543,3,"['STROKES_GAINED', 'SCORING']",EVEN,,Total SG:T,77.145,Measured Rounds,50
28237,Rory Mcilroy,02674,SG: Tee-to-Green,0.946,11,"['STROKES_GAINED', 'DRIVING']",EVEN,,SG:OTT,0.671,Measured Rounds,50
28237,Rory Mcilroy,02567,SG: Off-the-Tee,0.671,4,"['STROKES_GAINED', 'DRIVING']",EVEN,,Total SG:OTT,33.536,Measured Rounds,50
28237,Rory Mcilroy,02568,SG: Approach the Green,0.157,68,"['STROKES_GAINED', 'APPROACH']",EVEN,,Total SG:APP,7.844,Measured Rounds,50
28237,Rory Mcilroy,02569,SG: Around-the-Green,0.118,57,"['STROKES_GAINED', 'AROUND_GREEN']",EVEN,,Total SG:ARG,5.921,Measured Rounds,50
28237,Rory Mcilroy,02564,SG: Putting,0.597,9,"['STROKES_GAINED', 'PUTTING']",EVEN,,Total SG:Putting,29.844,Measured Rounds,50
28237,Rory Mcilroy,159,Longest Drives,392,103,['DRIVING'],EVEN,,Tournament,U.S. Open,Round,1
28237,Rory Mcilroy,101,Driving Distance,323.0,2,['DRIVING'],EVEN,,Total Distance,"37,472",Total Drives,116
28237,Rory Mcilroy,317,Driving Distance - All Drives,309.1,4,['DRIVING'],EVEN,,Total Distance,"213,890",# of Drives,692
28237,Rory Mcilroy,102,Driving Accuracy Percentage,51.24%,177,['DRIVING'],EVEN,,Fairways Hit,412,Possible Fairways,804
28237,Rory Mcilroy,459,Left Rough Tendency,14.78%,124,['DRIVING'],EVEN,,Total Left rough,102,Possible Fwys,690
28237,Rory Mcilroy,460,Right Rough Tendency,17.97%,156,['DRIVING'],EVEN,,Total Right rough,124,Possible Fwys,690
28237,Rory Mcilroy,02420,Distance from Edge of Fairway,31' 8,149,['DRIVING'],EVEN,,Total Distance (Feet),"9,762.250",Total Strokes,308
28237,Rory Mcilroy,02401,Club Head Speed,123.33,13,['DRIVING'],EVEN,,Total Club Head Speed,"26,886.76",Total Attempts,218
28237,Rory Mcilroy,02412,Total Driving Efficiency,142,68,['DRIVING'],EVEN,,,,Carry Efficiency Rank,21
28237,Rory Mcilroy,103,Greens in Regulation Percentage,67.72%,76,['APPROACH'],EVEN,,Greens Hit,707,# Holes,"1,044"
28237,Rory Mcilroy,331,Proximity to Hole,38' 5,154,['APPROACH'],EVEN,,Total Distance (feet),"34,309.917",# of Attempts,894
28237,Rory Mcilroy,02361,Approaches from > 275 yards,75' 8,56,['APPROACH'],EVEN,,Total Distance (feet),"1,135.000",# of Attempts,15
28237,Rory Mcilroy,02360,Approaches from 250-275 yards,54' 10,23,['APPROACH'],EVEN,,Total Distance (feet),"1,151.333",# of Attempts,21
28237,Rory Mcilroy,02359,Approaches from 225-250 yards,49' 0,73,['APPROACH'],EVEN,,Total Distance (feet),"2,157.500",# of Attempts,44
28237,Rory Mcilroy,02358,Approaches from 200-225 yards,37' 8,27,['APPROACH'],EVEN,,Total Distance (feet),"2,977.583",# of Attempts,79
28237,Rory Mcilroy,336,Approaches from > 200 yards,46' 8,20,['APPROACH'],EVEN,,Total Distance (feet),"7,421.417",# of Attempts,159
28237,Rory Mcilroy,337,Approaches from 175-200 yards,32' 11,74,['APPROACH'],EVEN,,Total Distance (feet),"3,127.583",# of Attempts,95
28237,Rory Mcilroy,338,Approaches from 150-175 yards,29' 5,143,['APPROACH'],EVEN,,Total Distance (feet),"3,026.250",# of Attempts,103
28237,Rory Mcilroy,339,Approaches from 125-150 yards,20' 5,9,['APPROACH'],EVEN,,Total Distance (feet),"1,880.500",# of Attempts,92
28237,Rory Mcilroy,340,Approaches from 50-125 yards,18' 0,70,['APPROACH'],EVEN,,Total Distance (feet),"2,016.000",# of Attempts,112
28237,Rory Mcilroy,074,Approaches from 100-125 yards,19' 3,87,['APPROACH'],EVEN,,Total Distance (feet),"1,155.917",# of Attempts,60
28237,Rory Mcilroy,075,Approaches from 75-100 yards,15' 0,25,['APPROACH'],EVEN,,Total Distance (feet),554.167,# of Attempts,37
28237,Rory Mcilroy,076,Approaches from 50-75 yards,20' 5,163,['APPROACH'],EVEN,,Total Distance (feet),305.917,# of Attempts,15
28237,Rory Mcilroy,02329,Approaches from inside 100 yards,16' 0,58,['APPROACH'],EVEN,,Total Distance (feet),880.583,# of Attempts,55
28237,Rory Mcilroy,02331,Approaches from > 100 yards,32' 8,46,['APPROACH'],EVEN,,Total Distance (feet),"16,611.667",# of Attempts,509
28237,Rory Mcilroy,431,Fairway Proximity,31' 0,35,['APPROACH'],EVEN,,,,Attempts,564
28237,Rory Mcilroy,437,Rough Proximity,48' 4,172,['APPROACH'],EVEN,,Total Distance (inches),"114,277",Attempts,197
28237,Rory Mcilroy,432,Left Rough Proximity,50' 1,179,['APPROACH'],EVEN,,,,Attempts,90
28237,Rory Mcilroy,433,Right Rough Proximity,46' 10,123,['APPROACH'],EVEN,,,,Attempts,107
28237,Rory Mcilroy,02375,Approaches from > 275 yards (Rgh),-,-,['APPROACH'],EVEN,,,,,
28237,Rory Mcilroy,02374,Approaches from 250-275 yards (Rgh),83' 6,111,['APPROACH'],EVEN,,Total Distance (feet),417.333,# of Attempts,5
28237,Rory Mcilroy,02373,Approaches from 225-250 yards (Rgh),79' 8,135,['APPROACH'],EVEN,,Total Distance (feet),"1,195.000",# of Attempts,15
28237,Rory Mcilroy,02372,Approaches from 200-225 yards (Rgh),89' 3,179,['APPROACH'],EVEN,,Total Distance (feet),713.833,# of Attempts,8
28237,Rory Mcilroy,02371,Approaches from > 100 yards (Rgh),49' 11,147,['APPROACH'],EVEN,,Total Distance (feet),"8,490.417",# of Attempts,170
28237,Rory Mcilroy,02370,Approaches from inside 100 yards (Rgh),38' 3,180,['APPROACH'],EVEN,,Total Distance (feet),"1,032.667",# of Attempts,27
28237,Rory Mcilroy,02369,Approaches from > 200 yards (Rgh),83' 1,172,['APPROACH'],EVEN,,Total Distance (feet),"2,326.167",# of Attempts,28
28237,Rory Mcilroy,02368,Approaches from 175-200 yards (Rgh),71' 7,180,['APPROACH'],EVEN,,Total Distance (feet),"1,789.083",# of Attempts,25
28237,Rory Mcilroy,02367,Approaches from 150-175 yards (Rgh),36' 8,7,['APPROACH'],EVEN,,Total Distance (feet),"1,358.000",# of Attempts,37
28237,Rory Mcilroy,02366,Approaches from 125-150 yards (Rgh),39' 7,130,['APPROACH'],EVEN,,Total Distance (feet),"1,822.500",# of Attempts,46
28237,Rory Mcilroy,02365,Approaches from 50-125 yards (Rgh),36' 1,179,['APPROACH'],EVEN,,Total Distance (feet),"2,130.250",# of Attempts,59
28237,Rory Mcilroy,02364,Approaches from 100-125 yards (Rgh),35' 2,152,['APPROACH'],EVEN,,Total Distance (feet),"1,194.667",# of Attempts,34
28237,Rory Mcilroy,02363,Approaches from 75-100 yards (Rgh),35' 9,174,['APPROACH'],EVEN,,Total Distance (feet),571.917,# of Attempts,16
28237,Rory Mcilroy,02362,Approaches from 50-75 yards (Rgh),40' 5,175,['APPROACH'],EVEN,,Total Distance (feet),363.667,# of Attempts,9
28237,Rory Mcilroy,419,Going for the Green,73.08%,5,['APPROACH'],EVEN,,Attempts,133,Non-Attempts,49
28237,Rory Mcilroy,486,Going for the Green - Hit Green Pct.,20.86%,130,['APPROACH'],EVEN,,Successes,29,Attempts,139
28237,Rory Mcilroy,02357,Going for the Green - Birdie or Better,59.71%,94,['APPROACH'],EVEN,,# of Birdie or Better,83,Attempts,139
28237,Rory Mcilroy,350,Total Hole Outs,6,178,['APPROACH'],EVEN,,,,,
28237,Rory Mcilroy,351,Longest Hole Outs (in yards),119,81,['APPROACH'],EVEN,,Tournament,AT&T Pebble Beach,Round- Course,1
28237,Rory Mcilroy,130,Scrambling,63.80%,15,['AROUND_GREEN'],EVEN,,Par or Better,215,Missed GIR,337
28237,Rory Mcilroy,363,Scrambling from the Rough,58.04%,68,['AROUND_GREEN'],EVEN,,Successes,65,Attempts,112
28237,Rory Mcilroy,364,Scrambling from the Fringe,-,-,['AROUND_GREEN'],EVEN,,,,,
28237,Rory Mcilroy,366,Scrambling from > 30 yards,33.90%,41,['AROUND_GREEN'],EVEN,,Successes,20,Attempts,59
28237,Rory Mcilroy,367,Scrambling from 20-30 yards,57.14%,48,['AROUND_GREEN'],EVEN,,Successes,32,Attempts,56
28237,Rory Mcilroy,368,Scrambling from 10-20 yards,70.40%,31,['AROUND_GREEN'],EVEN,,Successes,88,Attempts,125
28237,Rory Mcilroy,369,Scrambling from < 10 yards,92.00%,21,['AROUND_GREEN'],EVEN,,Successes,46,Attempts,50
28237,Rory Mcilroy,111,Sand Save Percentage,56.00%,108,['AROUND_GREEN'],EVEN,,# Saves,42,# Bunkers,75
28237,Rory Mcilroy,375,Proximity to Hole from Sand,9' 3,79,['AROUND_GREEN'],EVEN,,Total Distance (feet),600.083,# of Shots,65
28237,Rory Mcilroy,02428,Total Putting,189.8,83,['PUTTING'],EVEN,,,,,
28237,Rory Mcilroy,104,Putting Average,1.716,9,['PUTTING'],EVEN,,GIR Putts,"1,213",Greens Hit,707
28237,Rory Mcilroy,402,Overall Putting Average,1.588,43,['PUTTING'],EVEN,,# of Putts,"1,658",# of Holes,"1,044"
28237,Rory Mcilroy,115,Birdie or Better Conversion Percentage,35.65%,10,['PUTTING'],EVEN,,# Birdies,251,Greens Hit,704
28237,Rory Mcilroy,119,Putts Per Round,28.59,44,['PUTTING'],EVEN,,Total Putts,"1,658",Total Rounds,58
28237,Rory Mcilroy,393,Putts per Round - Round 1,29.00,82,['PUTTING'],EVEN,,Total Putts,435,Total Rounds,15
28237,Rory Mcilroy,394,Putts per Round - Round 2,27.80,8,['PUTTING'],EVEN,,Total Putts,417,Total Rounds,15
28237,Rory Mcilroy,395,Putts per Round - Round 3,28.57,64,['PUTTING'],EVEN,,Total Putts,400,Total Rounds,14
28237,Rory Mcilroy,396,Putts per Round - Round 4,29.00,95,['PUTTING'],EVEN,,Total Putts,406,Total Rounds,14
28237,Rory Mcilroy,413,One-Putt Percentage,43.30%,10,['PUTTING'],EVEN,,# of 1 putts,452,# of holes,"1,044"
28237,Rory Mcilroy,498,Longest Putts,53' 11,109,['PUTTING'],EVEN,,Year/Tourn#,Truist,Round,3
28237,Rory Mcilroy,426,3-Putt Avoidance,3.45%,148,['PUTTING'],EVEN,,Total 3 Putts,36,Total Holes (overall),"1,044"
