tournament,tournament_id,player,player_id,round,hole,shot_number,shot_dist,to_hole,location,par,hole_yardage
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,7,1,300 yds,159 yds,Left Fairway,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,7,2,156 yds,35 ft 8 in.,Left Fairway,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,7,3,36 ft 4 in.,12 in,Left Green,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,7,4,12 in,0,In Hole,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,8,1,228 yds,30 ft 0 in.,Left Green,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,8,2,33 ft 5 in.,3 ft 6 in.,Right Green,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,8,3,3 ft 6 in.,0,In Hole,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,9,1,322 yds,269 yds,Left Fairway,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,9,2,287 yds,59 ft 7 in.,Right Fairway,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,9,3,57 ft 2 in.,3 ft 1 in.,Left Green,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,9,4,3 ft 1 in.,0,In Hole,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,10,1,268 yds,135 yds,Left Fairway,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,10,2,127 yds,29 ft 8 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,10,3,31 ft 7 in.,2 ft 5 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,10,4,2 ft 5 in.,0,In Hole,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,11,1,293 yds,272 yds,Left Rough,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,11,2,161 yds,115 yds,Left Fairway,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,11,3,111 yds,10 ft 11 in.,Right Green,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,11,4,12 ft 3 in.,11 in,Right Green,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,11,5,11 in,0,In Hole,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,12,1,246 yds,121 yds,Left Bunker,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,12,2,75 yds,48 yds,Right Fairway,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,12,3,48 yds,4 ft 2 in.,Right Green,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,12,4,4 ft 2 in.,0,In Hole,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,13,1,191 yds,45 ft 2 in.,Right Green,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,13,2,37 ft 2 in.,8 ft 0 in.,Left Green,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,13,3,8 ft 0 in.,0,In Hole,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,14,1,299 yds,174 yds,Right Fairway,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,14,2,171 yds,15 ft 3 in.,Left Green,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,14,3,16 ft 10 in.,15 in,Left Green,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,14,4,15 in,0,In Hole,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,15,1,286 yds,171 yds,Left Fairway,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,15,2,176 yds,19 ft 2 in.,Right Fairway,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,15,3,19 ft 8 in.,12 in,Right Green,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,15,4,12 in,0,In Hole,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,16,1,287 yds,254 yds,Left Fairway,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,16,2,244 yds,51 ft 3 in.,Left Bunker,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,16,3,16 ft 3 in.,35 ft 1 in.,Left Intermediate,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,16,4,33 ft 4 in.,21 in,Left Green,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,16,5,21 in,0,In Hole,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,17,1,126 yds,7 ft 1 in.,Left Green,3,141
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,17,2,7 ft 1 in.,0,In Hole,3,141
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,18,1,298 yds,153 yds,Left Fairway,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,18,2,159 yds,19 ft 6 in.,Right Fairway,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,18,3,20 ft 3 in.,5 in,Right Green,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,3,18,4,5 in,0,In Hole,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,1,1,287 yds,135 yds,Right Rough,4,424
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,1,2,86 yds,50 yds,Left Bunker,4,424
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,1,3,43 yds,21 ft 1 in.,Right Green,4,424
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,1,4,24 ft 5 in.,3 ft 2 in.,Right Green,4,424
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,1,5,3 ft 2 in.,0,In Hole,4,424
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,2,1,298 yds,251 yds,Right Tree Outline,5,555
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,2,2,136 yds,130 yds,Left Fairway,5,555
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,2,3,135 yds,17 ft 0 in.,Left Green,5,555
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,2,4,17 ft 0 in.,0,In Hole,5,555
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,3,1,154 yds,35 ft 8 in.,Left Fairway,3,182
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,3,2,38 ft 5 in.,2 ft 5 in.,Right Green,3,182
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,3,3,2 ft 5 in.,0,In Hole,3,182
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,4,1,272 yds,125 yds,Left Rough,4,387
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,4,2,135 yds,28 ft 9 in.,Right Fairway,4,387
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,4,3,29 ft 5 in.,9 in,Right Green,4,387
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,4,4,9 in,0,In Hole,4,387
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,5,1,279 yds,194 yds,Right Fairway,4,469
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,5,2,189 yds,52 ft 8 in.,Right Rough,4,469
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,5,3,58 ft 11 in.,6 ft 11 in.,Left Green,4,469
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,5,4,6 ft 11 in.,0,In Hole,4,469
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,6,1,254 yds,150 yds,Left Bunker,4,413
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,6,2,119 yds,93 ft 0 in.,Left Fairway,4,413
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,6,3,38 yds,21 ft 8 in.,Right Green,4,413
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,6,4,22 ft 10 in.,14 in,Right Green,4,413
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,6,5,14 in,0,In Hole,4,413
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,7,1,300 yds,159 yds,Left Fairway,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,7,2,156 yds,35 ft 8 in.,Left Fairway,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,7,3,36 ft 4 in.,12 in,Left Green,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,7,4,12 in,0,In Hole,4,450
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,8,1,228 yds,30 ft 0 in.,Left Green,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,8,2,33 ft 5 in.,3 ft 6 in.,Right Green,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,8,3,3 ft 6 in.,0,In Hole,3,236
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,9,1,322 yds,269 yds,Left Fairway,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,9,2,287 yds,59 ft 7 in.,Right Fairway,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,9,3,57 ft 2 in.,3 ft 1 in.,Left Green,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,9,4,3 ft 1 in.,0,In Hole,5,601
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,10,1,268 yds,135 yds,Left Fairway,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,10,2,127 yds,29 ft 8 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,10,3,31 ft 7 in.,2 ft 5 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,10,4,2 ft 5 in.,0,In Hole,4,419
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,11,1,293 yds,272 yds,Left Rough,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,11,2,161 yds,115 yds,Left Fairway,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,11,3,111 yds,10 ft 11 in.,Right Green,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,11,4,12 ft 3 in.,11 in,Right Green,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,11,5,11 in,0,In Hole,5,573
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,12,1,246 yds,121 yds,Left Bunker,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,12,2,75 yds,48 yds,Right Fairway,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,12,3,48 yds,4 ft 2 in.,Right Green,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,12,4,4 ft 2 in.,0,In Hole,4,365
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,13,1,191 yds,45 ft 2 in.,Right Green,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,13,2,37 ft 2 in.,8 ft 0 in.,Left Green,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,13,3,8 ft 0 in.,0,In Hole,3,183
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,14,1,299 yds,174 yds,Right Fairway,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,14,2,171 yds,15 ft 3 in.,Left Green,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,14,3,16 ft 10 in.,15 in,Left Green,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,14,4,15 in,0,In Hole,4,485
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,15,1,286 yds,171 yds,Left Fairway,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,15,2,176 yds,19 ft 2 in.,Right Fairway,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,15,3,19 ft 8 in.,12 in,Right Green,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,15,4,12 in,0,In Hole,4,470
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,16,1,287 yds,254 yds,Left Fairway,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,16,2,244 yds,51 ft 3 in.,Left Bunker,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,16,3,16 ft 3 in.,35 ft 1 in.,Left Intermediate,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,16,4,33 ft 4 in.,21 in,Left Green,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,16,5,21 in,0,In Hole,5,537
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,17,1,126 yds,7 ft 1 in.,Left Green,3,141
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,17,2,7 ft 1 in.,0,In Hole,3,141
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,18,1,298 yds,153 yds,Left Fairway,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,18,2,159 yds,19 ft 6 in.,Right Fairway,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,18,3,20 ft 3 in.,5 in,Right Green,4,462
THE PLAYERS Championship,R2025011,Seamus Power,28252,4,18,4,5 in,0,In Hole,4,462
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,1,1,304 yds,113 yds,Left Fairway,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,1,2,110 yds,9 ft 2 in.,Left Green,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,1,3,10 ft 1 in.,7 in,Left Green,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,1,4,7 in,0,In Hole,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,2,1,279 yds,269 yds,Left Tree Outline,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,2,2,76 yds,193 yds,Right Fairway,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,2,3,187 yds,22 ft 10 in.,Right Green,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,2,4,22 ft 11 in.,23 in,Right Green,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,2,5,23 in,0,In Hole,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,3,1,192 yds,46 ft 10 in.,Right Tree Outline,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,3,2,21 ft 6 in.,25 ft 3 in.,Right Fairway,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,3,3,20 ft 8 in.,4 ft 11 in.,Left Green,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,3,4,4 ft 4 in.,7 in,Left Green,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,3,5,7 in,0,In Hole,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,4,1,296 yds,95 yds,Left Fairway,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,4,2,95 yds,15 ft 4 in.,Left Intermediate,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,4,3,21 ft 11 in.,6 ft 3 in.,Left Green,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,4,4,6 ft 3 in.,0,In Hole,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,5,1,292 yds,178 yds,Right Fairway,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,5,2,182 yds,41 ft 4 in.,Left Green,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,5,3,41 ft 5 in.,2 in,Right Green,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,5,4,2 in,0,In Hole,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,6,1,281 yds,122 yds,Left Bunker,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,6,2,125 yds,17 ft 1 in.,Left Green,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,6,3,16 ft 3 in.,16 in,Left Green,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,6,4,16 in,0,In Hole,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,7,1,294 yds,168 yds,Unknown,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,7,2,57 ft 9 in.,153 yds,Right Tree Outline,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,7,3,74 yds,127 yds,Left Fairway,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,7,4,128 yds,9 ft 3 in.,Right Green,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,7,5,9 ft 3 in.,0,In Hole,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,8,1,230 yds,20 ft 2 in.,Left Green,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,8,2,27 ft 2 in.,6 ft 11 in.,Left Green,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,8,3,8 ft 10 in.,20 in,Left Green,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,8,4,20 in,0,In Hole,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,9,1,300 yds,307 yds,Left Fairway,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,9,2,250 yds,58 yds,Left Tree Outline,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,9,3,62 yds,10 ft 2 in.,Right Green,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,9,4,12 ft 7 in.,2 ft 1 in.,Left Green,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,9,5,2 ft 1 in.,0,In Hole,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,10,1,263 yds,158 yds,Right Fairway,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,10,2,160 yds,5 ft 1 in.,Right Green,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,10,3,5 ft 1 in.,0,In Hole,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,11,1,277 yds,275 yds,Left Fairway,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,11,2,163 yds,117 yds,Left Fairway,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,11,3,114 yds,11 ft 6 in.,Right Green,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,11,4,13 ft 0 in.,19 in,Left Green,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,11,5,19 in,0,In Hole,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,12,1,262 yds,112 yds,Right Fairway,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,12,2,110 yds,7 ft 9 in.,Left Green,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,12,3,7 ft 9 in.,0,In Hole,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,13,1,177 yds,57 ft 4 in.,Left Green,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,13,2,55 ft 0 in.,2 ft 7 in.,Right Green,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,13,3,2 ft 7 in.,0,In Hole,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,14,1,273 yds,223 yds,Right Intermediate,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,14,2,201 yds,68 ft 0 in.,Right Green,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,14,3,61 ft 9 in.,6 ft 8 in.,Right Green,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,14,4,8 ft 2 in.,14 in,Right Green,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,14,5,14 in,0,In Hole,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,15,1,278 yds,171 yds,Right Bunker,4,470
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,15,2,164 yds,38 ft 2 in.,Right Green,4,470
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,15,3,37 ft 2 in.,14 in,Left Green,4,470
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,15,4,14 in,0,In Hole,4,470
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,16,1,286 yds,239 yds,Left Fairway,5,537
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,16,2,243 yds,52 ft 1 in.,Left Fairway,5,537
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,16,3,49 ft 6 in.,3 ft 3 in.,Right Green,5,537
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,16,4,3 ft 3 in.,0,In Hole,5,537
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,17,1,131 yds,46 ft 6 in.,Left Green,3,141
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,17,2,49 ft 4 in.,2 ft 6 in.,Left Green,3,141
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,17,3,2 ft 6 in.,0,In Hole,3,141
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,18,1,282 yds,163 yds,Right Fairway,4,462
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,18,2,159 yds,26 ft 3 in.,Right Fairway,4,462
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,18,3,26 ft 0 in.,5 in,Left Green,4,462
THE PLAYERS Championship,R2025011,Nate Lashley,28775,1,18,4,5 in,0,In Hole,4,462
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,1,1,309 yds,117 yds,Left Fairway,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,1,2,114 yds,9 ft 10 in.,Right Green,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,1,3,13 ft 9 in.,3 ft 7 in.,Right Green,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,1,4,3 ft 7 in.,0,In Hole,4,424
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,2,1,287 yds,261 yds,Right Tree Outline,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,2,2,135 yds,129 yds,Right Bunker,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,2,3,128 yds,4 ft 8 in.,Left Green,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,2,4,4 ft 1 in.,7 in,Left Green,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,2,5,7 in,0,In Hole,5,555
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,3,1,153 yds,36 ft 2 in.,Left Fairway,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,3,2,43 ft 8 in.,7 ft 2 in.,Right Green,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,3,3,7 ft 2 in.,0,In Hole,3,182
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,4,1,297 yds,90 yds,Left Fairway,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,4,2,93 yds,9 ft 5 in.,Right Green,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,4,3,10 ft 8 in.,12 in,Right Green,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,4,4,12 in,0,In Hole,4,387
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,5,1,283 yds,191 yds,Right Fairway,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,5,2,188 yds,12 ft 6 in.,Left Green,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,5,3,14 ft 0 in.,21 in,Right Green,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,5,4,21 in,0,In Hole,4,469
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,6,1,287 yds,119 yds,Right Fairway,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,6,2,124 yds,16 ft 11 in.,Right Green,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,6,3,17 ft 1 in.,1 in,Right Green,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,6,4,1 in,0,In Hole,4,413
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,7,1,280 yds,181 yds,Left Bunker,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,7,2,174 yds,21 ft 3 in.,Left Green,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,7,3,23 ft 6 in.,2 ft 3 in.,Left Green,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,7,4,2 ft 3 in.,0,In Hole,4,450
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,8,1,227 yds,38 ft 6 in.,Left Green,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,8,2,35 ft 4 in.,3 ft 6 in.,Right Green,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,8,3,3 ft 6 in.,0,In Hole,3,236
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,9,1,306 yds,277 yds,Right Fairway,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,9,2,275 yds,23 ft 7 in.,Left Bunker,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,9,3,28 ft 4 in.,4 ft 5 in.,Left Green,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,9,4,4 ft 5 in.,0,In Hole,5,601
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,10,1,266 yds,138 yds,Left Fairway,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,10,2,132 yds,23 ft 5 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,10,3,25 ft 11 in.,2 ft 2 in.,Left Green,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,10,4,2 ft 2 in.,0,In Hole,4,419
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,11,1,293 yds,274 yds,Left Rough,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,11,2,158 yds,117 yds,Left Fairway,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,11,3,109 yds,25 ft 6 in.,Right Green,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,11,4,26 ft 3 in.,7 in,Right Green,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,11,5,7 in,0,In Hole,5,573
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,12,1,247 yds,132 yds,Right Rough,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,12,2,126 yds,50 ft 6 in.,Left Fairway,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,12,3,59 ft 1 in.,8 ft 5 in.,Right Green,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,12,4,8 ft 5 in.,0,In Hole,4,365
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,13,1,194 yds,31 ft 0 in.,Left Intermediate,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,13,2,27 ft 8 in.,3 ft 4 in.,Left Green,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,13,3,3 ft 4 in.,0,In Hole,3,183
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,14,1,290 yds,183 yds,Right Fairway,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,14,2,197 yds,48 ft 7 in.,Right Green,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,14,3,54 ft 11 in.,6 ft 2 in.,Left Green,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,14,4,6 ft 2 in.,0,In Hole,4,485
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,15,1,288 yds,176 yds,Left Tree Outline,4,470
THE PLAYERS Championship,R2025011,Nate Lashley,28775,2,15,2,157 yds,78 ft 0 in.,Left Bunker,4,470
