tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,12716,Round_1,Hole_1,1,334 yds,82 yds,Left Fairway
R2026556,12716,Round_1,Hole_1,2,80 yds,5 ft 11 in.,Left Green
R2026556,12716,Round_1,Hole_1,3,5 ft 11 in.,,
R2026556,12716,Round_1,Hole_2,1,289 yds,260 yds,Left Fairway
R2026556,12716,Round_1,Hole_2,2,238 yds,79 ft 5 in.,Right Rough
R2026556,12716,Round_1,Hole_2,3,37 yds,29 ft 10 in.,Left Green
R2026556,12716,Round_1,Hole_2,4,27 ft 7 in.,3 ft 4 in.,Right Green
R2026556,12716,Round_1,Hole_2,5,3 ft 4 in.,,
R2026556,12716,Round_1,Hole_3,1,198 yds,29 ft 10 in.,Left Intermediate
R2026556,12716,Round_1,Hole_3,2,28 ft 10 in.,19 in,Left Green
R2026556,12716,Round_1,Hole_3,3,19 in,,
R2026556,12716,Round_1,Hole_4,1,303 yds,88 yds,Left Fairway
R2026556,12716,Round_1,Hole_4,2,82 yds,18 ft 1 in.,Left Intermediate
R2026556,12716,Round_1,Hole_4,3,18 ft 1 in.,,
R2026556,12716,Round_1,Hole_5,1,300 yds,173 yds,Left Fairway
R2026556,12716,Round_1,Hole_5,2,174 yds,4 ft 9 in.,Right Green
R2026556,12716,Round_1,Hole_5,3,4 ft 9 in.,,
R2026556,12716,Round_1,Hole_6,1,259 yds,152 yds,Right Tree Outline
R2026556,12716,Round_1,Hole_6,2,139 yds,40 ft 1 in.,Right Fairway
R2026556,12716,Round_1,Hole_6,3,26 ft 8 in.,13 ft 5 in.,Left Green
R2026556,12716,Round_1,Hole_6,4,15 ft 4 in.,2 ft 2 in.,Left Green
R2026556,12716,Round_1,Hole_6,5,2 ft 2 in.,,
R2026556,12716,Round_1,Hole_7,1,284 yds,168 yds,Right Bunker
R2026556,12716,Round_1,Hole_7,2,123 yds,45 yds,Right Rough
R2026556,12716,Round_1,Hole_7,3,54 yds,26 ft 11 in.,Right Green
R2026556,12716,Round_1,Hole_7,4,28 ft 6 in.,17 in,Right Green
R2026556,12716,Round_1,Hole_7,5,17 in,,
R2026556,12716,Round_1,Hole_8,1,219 yds,16 ft 5 in.,Left Green
R2026556,12716,Round_1,Hole_8,2,17 ft 0 in.,4 in,Left Green
R2026556,12716,Round_1,Hole_8,3,4 in,,
R2026556,12716,Round_1,Hole_9,1,311 yds,304 yds,Left Tree Outline
R2026556,12716,Round_1,Hole_9,2,214 yds,90 yds,Left Bunker
R2026556,12716,Round_1,Hole_9,3,112 yds,65 ft 1 in.,Right Rough
R2026556,12716,Round_1,Hole_9,4,79 ft 4 in.,14 ft 1 in.,Left Green
R2026556,12716,Round_1,Hole_9,5,17 ft 0 in.,2 ft 9 in.,Right Green
R2026556,12716,Round_1,Hole_9,6,2 ft 9 in.,,
R2026556,12716,Round_1,Hole_10,1,238 yds,177 yds,Left Fairway
R2026556,12716,Round_1,Hole_10,2,175 yds,8 ft 8 in.,Right Green
R2026556,12716,Round_1,Hole_10,3,8 ft 8 in.,,
R2026556,12716,Round_1,Hole_11,1,297 yds,252 yds,Left Bunker
R2026556,12716,Round_1,Hole_11,2,128 yds,140 yds,Right Fairway
R2026556,12716,Round_1,Hole_11,3,142 yds,17 ft 7 in.,Left Fairway
R2026556,12716,Round_1,Hole_11,4,21 ft 6 in.,3 ft 7 in.,Right Green
R2026556,12716,Round_1,Hole_11,5,3 ft 7 in.,,
R2026556,12716,Round_1,Hole_12,1,243 yds,132 yds,Right Intermediate
R2026556,12716,Round_1,Hole_12,2,127 yds,26 ft 10 in.,Right Green
R2026556,12716,Round_1,Hole_12,3,26 ft 4 in.,8 in,Left Green
R2026556,12716,Round_1,Hole_12,4,8 in,,
R2026556,12716,Round_1,Hole_13,1,161 yds,5 ft 6 in.,Right Green
R2026556,12716,Round_1,Hole_13,2,6 ft 10 in.,13 in,Right Green
R2026556,12716,Round_1,Hole_13,3,13 in,,
R2026556,12716,Round_1,Hole_14,1,278 yds,221 yds,Left Water
R2026556,12716,Round_1,Hole_14,2,Penalty,,Intermediate Rough
R2026556,12716,Round_1,Hole_14,3,231 yds,203 yds,Right Landscaping
R2026556,12716,Round_1,Hole_14,4,153 yds,50 yds,Left Fairway
R2026556,12716,Round_1,Hole_14,5,62 yds,37 ft 6 in.,Left Rough
R2026556,12716,Round_1,Hole_14,6,37 ft 1 in.,4 ft 7 in.,Right Green
R2026556,12716,Round_1,Hole_14,7,8 ft 2 in.,3 ft 5 in.,Right Green
R2026556,12716,Round_1,Hole_14,8,3 ft 5 in.,,
R2026556,12716,Round_1,Hole_15,1,314 yds,142 yds,Right Fairway
R2026556,12716,Round_1,Hole_15,2,141 yds,6 ft 1 in.,Left Green
R2026556,12716,Round_1,Hole_15,3,6 ft 1 in.,,
R2026556,12716,Round_1,Hole_16,1,283 yds,259 yds,Right Bunker
R2026556,12716,Round_1,Hole_16,2,162 yds,113 yds,Left Fairway
R2026556,12716,Round_1,Hole_16,3,111 yds,30 ft 8 in.,Left Green
R2026556,12716,Round_1,Hole_16,4,30 ft 7 in.,2 in,Right Green
R2026556,12716,Round_1,Hole_16,5,2 in,,
R2026556,12716,Round_1,Hole_17,1,142 yds,12 ft 10 in.,Left Green
R2026556,12716,Round_1,Hole_17,2,12 ft 3 in.,8 in,Left Green
R2026556,12716,Round_1,Hole_17,3,8 in,,
R2026556,12716,Round_1,Hole_18,1,266 yds,183 yds,Right Fairway
R2026556,12716,Round_1,Hole_18,2,182 yds,34 ft 0 in.,Right Fairway
R2026556,12716,Round_1,Hole_18,3,35 ft 6 in.,13 in,Left Green
R2026556,12716,Round_1,Hole_18,4,13 in,,
R2026556,12716,Round_2,Hole_1,1,276 yds,147 yds,Right Rough
R2026556,12716,Round_2,Hole_1,2,108 yds,43 yds,Left Bunker
R2026556,12716,Round_2,Hole_1,3,43 yds,,
R2026556,12716,Round_2,Hole_2,1,314 yds,225 yds,Left Fairway
R2026556,12716,Round_2,Hole_2,2,220 yds,17 ft 3 in.,Left Green
R2026556,12716,Round_2,Hole_2,3,17 ft 3 in.,,
R2026556,12716,Round_2,Hole_3,1,155 yds,7 ft 9 in.,Right Green
R2026556,12716,Round_2,Hole_3,2,7 ft 9 in.,,
R2026556,12716,Round_2,Hole_4,1,285 yds,110 yds,Left Rough
R2026556,12716,Round_2,Hole_4,2,117 yds,21 ft 8 in.,Right Fairway
R2026556,12716,Round_2,Hole_4,3,22 ft 1 in.,5 in,Right Green
R2026556,12716,Round_2,Hole_4,4,5 in,,
R2026556,12716,Round_2,Hole_5,1,291 yds,190 yds,Left Fairway
R2026556,12716,Round_2,Hole_5,2,187 yds,30 ft 9 in.,Right Fairway
R2026556,12716,Round_2,Hole_5,3,30 ft 4 in.,5 in,Right Green
R2026556,12716,Round_2,Hole_5,4,5 in,,
R2026556,12716,Round_2,Hole_6,1,264 yds,142 yds,Right Tree Outline
R2026556,12716,Round_2,Hole_6,2,153 yds,44 ft 8 in.,Left Green
R2026556,12716,Round_2,Hole_6,3,43 ft 4 in.,23 in,Right Green
R2026556,12716,Round_2,Hole_6,4,23 in,,
R2026556,12716,Round_2,Hole_7,1,292 yds,167 yds,Right Fairway
R2026556,12716,Round_2,Hole_7,2,149 yds,52 ft 6 in.,Right Green
R2026556,12716,Round_2,Hole_7,3,49 ft 8 in.,3 ft 1 in.,Left Green
R2026556,12716,Round_2,Hole_7,4,3 ft 1 in.,,
R2026556,12716,Round_2,Hole_8,1,235 yds,7 ft 8 in.,Right Green
R2026556,12716,Round_2,Hole_8,2,8 ft 0 in.,1 in,Right Green
R2026556,12716,Round_2,Hole_8,3,1 in,,
R2026556,12716,Round_2,Hole_9,1,307 yds,278 yds,Right Fairway
R2026556,12716,Round_2,Hole_9,2,280 yds,27 ft 7 in.,Right Green
R2026556,12716,Round_2,Hole_9,3,27 ft 10 in.,6 in,Left Green
R2026556,12716,Round_2,Hole_9,4,6 in,,
R2026556,12716,Round_2,Hole_10,1,301 yds,111 yds,Right Fairway
R2026556,12716,Round_2,Hole_10,2,111 yds,3 ft 8 in.,Left Green
R2026556,12716,Round_2,Hole_10,3,3 ft 8 in.,,
R2026556,12716,Round_2,Hole_11,1,293 yds,286 yds,Right Intermediate
R2026556,12716,Round_2,Hole_11,2,189 yds,104 yds,Right Fairway
R2026556,12716,Round_2,Hole_11,3,105 yds,14 ft 3 in.,Right Fairway
R2026556,12716,Round_2,Hole_11,4,14 ft 3 in.,,
R2026556,12716,Round_2,Hole_12,1,257 yds,114 yds,Left Fairway
R2026556,12716,Round_2,Hole_12,2,110 yds,10 ft 8 in.,Right Green
R2026556,12716,Round_2,Hole_12,3,12 ft 6 in.,2 ft 0 in.,Right Green
R2026556,12716,Round_2,Hole_12,4,2 ft 0 in.,,
R2026556,12716,Round_2,Hole_13,1,196 yds,54 ft 9 in.,Right Fairway
R2026556,12716,Round_2,Hole_13,2,51 ft 3 in.,5 ft 2 in.,Left Green
R2026556,12716,Round_2,Hole_13,3,9 ft 3 in.,3 ft 10 in.,Left Green
R2026556,12716,Round_2,Hole_13,4,3 ft 10 in.,,
R2026556,12716,Round_2,Hole_14,1,302 yds,171 yds,Left Fairway
R2026556,12716,Round_2,Hole_14,2,164 yds,35 ft 4 in.,Right Green
R2026556,12716,Round_2,Hole_14,3,35 ft 11 in.,5 in,Left Green
R2026556,12716,Round_2,Hole_14,4,5 in,,
R2026556,12716,Round_2,Hole_15,1,312 yds,134 yds,Right Fairway
R2026556,12716,Round_2,Hole_15,2,132 yds,17 ft 4 in.,Right Fairway
R2026556,12716,Round_2,Hole_15,3,17 ft 10 in.,15 in,Right Green
R2026556,12716,Round_2,Hole_15,4,15 in,,
R2026556,12716,Round_2,Hole_16,1,304 yds,237 yds,Left Fairway
R2026556,12716,Round_2,Hole_16,2,222 yds,52 ft 10 in.,Right Green
R2026556,12716,Round_2,Hole_16,3,49 ft 5 in.,4 ft 6 in.,Left Green
R2026556,12716,Round_2,Hole_16,4,4 ft 6 in.,,
R2026556,12716,Round_2,Hole_17,1,121 yds,22 ft 10 in.,Left Intermediate
R2026556,12716,Round_2,Hole_17,2,23 ft 0 in.,5 in,Left Green
R2026556,12716,Round_2,Hole_17,3,5 in,,
R2026556,12716,Round_2,Hole_18,1,282 yds,173 yds,Left Fairway
R2026556,12716,Round_2,Hole_18,2,176 yds,17 ft 10 in.,Right Green
R2026556,12716,Round_2,Hole_18,3,20 ft 11 in.,3 ft 7 in.,Right Green
R2026556,12716,Round_2,Hole_18,4,3 ft 7 in.,,
R2026556,12716,Round_3,Hole_1,1,276 yds,153 yds,Right Rough
R2026556,12716,Round_3,Hole_1,2,132 yds,65 ft 7 in.,Right Green
R2026556,12716,Round_3,Hole_1,3,67 ft 6 in.,20 in,Left Green
R2026556,12716,Round_3,Hole_1,4,20 in,,
R2026556,12716,Round_3,Hole_2,1,291 yds,265 yds,Right Intermediate
R2026556,12716,Round_3,Hole_2,2,219 yds,56 yds,Left Rough
R2026556,12716,Round_3,Hole_2,3,67 yds,31 ft 8 in.,Right Fairway
R2026556,12716,Round_3,Hole_2,4,29 ft 6 in.,2 ft 2 in.,Right Green
R2026556,12716,Round_3,Hole_2,5,2 ft 2 in.,,
R2026556,12716,Round_3,Hole_3,1,179 yds,31 ft 9 in.,Right Rough
R2026556,12716,Round_3,Hole_3,2,40 ft 0 in.,8 ft 6 in.,Right Green
R2026556,12716,Round_3,Hole_3,3,9 ft 0 in.,2 in,Right Green
R2026556,12716,Round_3,Hole_3,4,2 in,,
R2026556,12716,Round_3,Hole_4,1,259 yds,137 yds,Left Fairway
R2026556,12716,Round_3,Hole_4,2,124 yds,40 ft 7 in.,Left Green
R2026556,12716,Round_3,Hole_4,3,44 ft 1 in.,3 ft 10 in.,Left Green
R2026556,12716,Round_3,Hole_4,4,3 ft 10 in.,,
R2026556,12716,Round_3,Hole_5,1,286 yds,176 yds,Left Fairway
R2026556,12716,Round_3,Hole_5,2,185 yds,54 ft 9 in.,Right Rough
R2026556,12716,Round_3,Hole_5,3,24 ft 8 in.,30 ft 1 in.,Right Rough
R2026556,12716,Round_3,Hole_5,4,17 ft 5 in.,12 ft 9 in.,Right Green
R2026556,12716,Round_3,Hole_5,5,13 ft 7 in.,9 in,Right Green
R2026556,12716,Round_3,Hole_5,6,9 in,,
R2026556,12716,Round_3,Hole_6,1,264 yds,146 yds,Left Fairway
R2026556,12716,Round_3,Hole_6,2,147 yds,52 ft 10 in.,Left Rough
R2026556,12716,Round_3,Hole_6,3,68 ft 6 in.,16 ft 2 in.,Left Green
R2026556,12716,Round_3,Hole_6,4,17 ft 4 in.,12 in,Left Green
R2026556,12716,Round_3,Hole_6,5,12 in,,
R2026556,12716,Round_3,Hole_7,1,301 yds,141 yds,Right Rough
R2026556,12716,Round_3,Hole_7,2,144 yds,74 ft 9 in.,Left Rough
R2026556,12716,Round_3,Hole_7,3,49 ft 0 in.,31 ft 4 in.,Left Green
R2026556,12716,Round_3,Hole_7,4,31 ft 7 in.,1 in,Right Green
R2026556,12716,Round_3,Hole_7,5,1 in,,
R2026556,12716,Round_3,Hole_8,1,240 yds,41 ft 5 in.,Left Rough
R2026556,12716,Round_3,Hole_8,2,72 ft 11 in.,31 ft 2 in.,Right Green
R2026556,12716,Round_3,Hole_8,3,30 ft 0 in.,15 in,Left Green
R2026556,12716,Round_3,Hole_8,4,15 in,,
R2026556,12716,Round_3,Hole_9,1,326 yds,256 yds,Right Intermediate
R2026556,12716,Round_3,Hole_9,2,245 yds,41 ft 5 in.,Right Rough
R2026556,12716,Round_3,Hole_9,3,43 ft 6 in.,2 ft 1 in.,Right Green
R2026556,12716,Round_3,Hole_9,4,2 ft 1 in.,,
R2026556,12716,Round_3,Hole_10,1,275 yds,144 yds,Left Bunker
R2026556,12716,Round_3,Hole_10,2,145 yds,17 ft 3 in.,Left Fairway
R2026556,12716,Round_3,Hole_10,3,16 ft 5 in.,10 in,Right Green
R2026556,12716,Round_3,Hole_10,4,10 in,,
R2026556,12716,Round_3,Hole_11,1,308 yds,238 yds,Left Fairway
R2026556,12716,Round_3,Hole_11,2,250 yds,49 ft 3 in.,Left Bunker
R2026556,12716,Round_3,Hole_11,3,8 ft 6 in.,42 ft 2 in.,Left Intermediate
R2026556,12716,Round_3,Hole_11,4,44 ft 11 in.,4 ft 4 in.,Right Green
R2026556,12716,Round_3,Hole_11,5,4 ft 4 in.,,
R2026556,12716,Round_3,Hole_12,1,310 yds,71 ft 0 in.,Left Water
R2026556,12716,Round_3,Hole_12,2,Penalty,,Primary Rough
R2026556,12716,Round_3,Hole_12,3,46 yds,11 ft 1 in.,Right Green
R2026556,12716,Round_3,Hole_12,4,11 ft 1 in.,,
R2026556,12716,Round_3,Hole_13,1,167 yds,66 ft 0 in.,Right Green
R2026556,12716,Round_3,Hole_13,2,44 ft 1 in.,22 ft 7 in.,Right Green
R2026556,12716,Round_3,Hole_13,3,24 ft 10 in.,2 ft 0 in.,Right Green
R2026556,12716,Round_3,Hole_13,4,2 ft 0 in.,,
R2026556,12716,Round_3,Hole_14,1,303 yds,180 yds,Left Fairway
R2026556,12716,Round_3,Hole_14,2,176 yds,53 ft 4 in.,Right Green
R2026556,12716,Round_3,Hole_14,3,50 ft 10 in.,3 ft 8 in.,Left Green
R2026556,12716,Round_3,Hole_14,4,3 ft 8 in.,,
R2026556,12716,Round_3,Hole_15,1,307 yds,157 yds,Right Bunker
R2026556,12716,Round_3,Hole_15,2,149 yds,27 ft 2 in.,Right Green
R2026556,12716,Round_3,Hole_15,3,32 ft 10 in.,5 ft 4 in.,Left Green
R2026556,12716,Round_3,Hole_15,4,7 ft 6 in.,2 ft 0 in.,Right Green
R2026556,12716,Round_3,Hole_15,5,2 ft 0 in.,,
R2026556,12716,Round_3,Hole_16,1,263 yds,261 yds,Right Rough
R2026556,12716,Round_3,Hole_16,2,172 yds,104 yds,Left Rough
R2026556,12716,Round_3,Hole_16,3,115 yds,32 ft 1 in.,Left Green
R2026556,12716,Round_3,Hole_16,4,32 ft 7 in.,16 in,Left Green
R2026556,12716,Round_3,Hole_16,5,16 in,,
R2026556,12716,Round_3,Hole_17,1,133 yds,60 ft 0 in.,Left Fairway
R2026556,12716,Round_3,Hole_17,2,63 ft 7 in.,4 ft 5 in.,Right Green
R2026556,12716,Round_3,Hole_17,3,4 ft 5 in.,,
R2026556,12716,Round_3,Hole_18,1,344 yds,134 yds,Right Tree Outline
R2026556,12716,Round_3,Hole_18,2,146 yds,38 ft 0 in.,Left Bunker
R2026556,12716,Round_3,Hole_18,3,35 ft 5 in.,3 ft 8 in.,Right Green
R2026556,12716,Round_3,Hole_18,4,3 ft 8 in.,,
R2026556,12716,Round_4,Hole_1,1,274 yds,136 yds,Right Rough
R2026556,12716,Round_4,Hole_1,2,91 yds,46 yds,Left Fairway
R2026556,12716,Round_4,Hole_1,3,45 yds,19 in,Right Green
R2026556,12716,Round_4,Hole_1,4,19 in,,
R2026556,12716,Round_4,Hole_2,1,277 yds,269 yds,Left Rough
R2026556,12716,Round_4,Hole_2,2,153 yds,123 yds,Left Intermediate
R2026556,12716,Round_4,Hole_2,3,116 yds,19 ft 11 in.,Left Green
R2026556,12716,Round_4,Hole_2,4,21 ft 9 in.,17 in,Left Green
R2026556,12716,Round_4,Hole_2,5,17 in,,
R2026556,12716,Round_4,Hole_3,1,175 yds,37 ft 3 in.,Right Green
R2026556,12716,Round_4,Hole_3,2,39 ft 7 in.,23 in,Left Green
R2026556,12716,Round_4,Hole_3,3,23 in,,
R2026556,12716,Round_4,Hole_4,1,269 yds,102 yds,Right Rough
R2026556,12716,Round_4,Hole_4,2,109 yds,54 ft 9 in.,Right Rough
R2026556,12716,Round_4,Hole_4,3,68 ft 2 in.,17 ft 7 in.,Left Green
R2026556,12716,Round_4,Hole_4,4,16 ft 11 in.,7 in,Right Green
R2026556,12716,Round_4,Hole_4,5,7 in,,
R2026556,12716,Round_4,Hole_5,1,325 yds,131 yds,Left Fairway
R2026556,12716,Round_4,Hole_5,2,131 yds,14 in,Left Green
R2026556,12716,Round_4,Hole_5,3,14 in,,
R2026556,12716,Round_4,Hole_6,1,286 yds,130 yds,Right Fairway
R2026556,12716,Round_4,Hole_6,2,122 yds,37 ft 8 in.,Left Green
R2026556,12716,Round_4,Hole_6,3,41 ft 10 in.,4 ft 8 in.,Right Green
R2026556,12716,Round_4,Hole_6,4,4 ft 8 in.,,
R2026556,12716,Round_4,Hole_7,1,318 yds,116 yds,Left Fairway
R2026556,12716,Round_4,Hole_7,2,111 yds,17 ft 11 in.,Left Fairway
R2026556,12716,Round_4,Hole_7,3,20 ft 9 in.,3 ft 3 in.,Right Green
R2026556,12716,Round_4,Hole_7,4,3 ft 3 in.,,
R2026556,12716,Round_4,Hole_8,1,213 yds,65 ft 5 in.,Right Bunker
R2026556,12716,Round_4,Hole_8,2,68 ft 7 in.,2 ft 11 in.,Right Green
R2026556,12716,Round_4,Hole_8,3,2 ft 11 in.,,
R2026556,12716,Round_4,Hole_9,1,311 yds,276 yds,Right Fairway
R2026556,12716,Round_4,Hole_9,2,280 yds,26 ft 1 in.,Left Bunker
R2026556,12716,Round_4,Hole_9,3,46 ft 2 in.,20 ft 1 in.,Right Green
R2026556,12716,Round_4,Hole_9,4,21 ft 2 in.,10 in,Left Green
R2026556,12716,Round_4,Hole_9,5,10 in,,
R2026556,12716,Round_4,Hole_10,1,262 yds,148 yds,Left Fairway
R2026556,12716,Round_4,Hole_10,2,137 yds,33 ft 8 in.,Left Fairway
R2026556,12716,Round_4,Hole_10,3,36 ft 11 in.,3 ft 4 in.,Right Green
R2026556,12716,Round_4,Hole_10,4,3 ft 4 in.,,
R2026556,12716,Round_4,Hole_11,1,282 yds,291 yds,Right Fairway
R2026556,12716,Round_4,Hole_11,2,258 yds,37 yds,Left Fairway
R2026556,12716,Round_4,Hole_11,3,42 yds,15 ft 0 in.,Right Intermediate
R2026556,12716,Round_4,Hole_11,4,19 ft 9 in.,4 ft 10 in.,Right Green
R2026556,12716,Round_4,Hole_11,5,4 ft 10 in.,,
R2026556,12716,Round_4,Hole_12,1,258 yds,103 yds,Left Fairway
R2026556,12716,Round_4,Hole_12,2,99 yds,12 ft 2 in.,Right Green
R2026556,12716,Round_4,Hole_12,3,14 ft 5 in.,2 ft 3 in.,Right Green
R2026556,12716,Round_4,Hole_12,4,2 ft 3 in.,,
R2026556,12716,Round_4,Hole_13,1,150 yds,10 ft 9 in.,Left Green
R2026556,12716,Round_4,Hole_13,2,11 ft 7 in.,8 in,Left Green
R2026556,12716,Round_4,Hole_13,3,8 in,,
R2026556,12716,Round_4,Hole_14,1,296 yds,165 yds,Left Fairway
R2026556,12716,Round_4,Hole_14,2,156 yds,39 ft 6 in.,Left Fairway
R2026556,12716,Round_4,Hole_14,3,39 ft 8 in.,10 in,Right Green
R2026556,12716,Round_4,Hole_14,4,10 in,,
R2026556,12716,Round_4,Hole_15,1,298 yds,157 yds,Right Fairway
R2026556,12716,Round_4,Hole_15,2,146 yds,39 ft 7 in.,Left Fairway
R2026556,12716,Round_4,Hole_15,3,50 ft 2 in.,11 ft 2 in.,Left Green
R2026556,12716,Round_4,Hole_15,4,13 ft 1 in.,19 in,Left Green
R2026556,12716,Round_4,Hole_15,5,19 in,,
R2026556,12716,Round_4,Hole_16,1,281 yds,232 yds,Left Fairway
R2026556,12716,Round_4,Hole_16,2,184 yds,48 yds,Right Water
R2026556,12716,Round_4,Hole_16,3,Penalty,,Intermediate Rough
R2026556,12716,Round_4,Hole_16,4,57 yds,12 ft 11 in.,Right Green
R2026556,12716,Round_4,Hole_16,5,12 ft 11 in.,,
R2026556,12716,Round_4,Hole_17,1,130 yds,20 ft 8 in.,Right Green
R2026556,12716,Round_4,Hole_17,2,21 ft 0 in.,5 in,Right Green
R2026556,12716,Round_4,Hole_17,3,5 in,,
R2026556,12716,Round_4,Hole_18,1,302 yds,176 yds,Right Fairway
R2026556,12716,Round_4,Hole_18,2,171 yds,18 ft 8 in.,Right Green
R2026556,12716,Round_4,Hole_18,3,16 ft 8 in.,2 ft 0 in.,Left Green
R2026556,12716,Round_4,Hole_18,4,2 ft 0 in.,,
R2026556,22405,Round_1,Hole_1,1,298 yds,125 yds,Right Tree Outline
R2026556,22405,Round_1,Hole_1,2,140 yds,56 ft 10 in.,Right Green
R2026556,22405,Round_1,Hole_1,3,58 ft 11 in.,22 in,Left Green
R2026556,22405,Round_1,Hole_1,4,22 in,,
R2026556,22405,Round_1,Hole_2,1,283 yds,265 yds,Left Rough
R2026556,22405,Round_1,Hole_2,2,203 yds,67 yds,Left Fairway
R2026556,22405,Round_1,Hole_2,3,71 yds,13 ft 7 in.,Right Green
R2026556,22405,Round_1,Hole_2,4,13 ft 8 in.,1 in,Right Green
R2026556,22405,Round_1,Hole_2,5,1 in,,
R2026556,22405,Round_1,Hole_3,1,177 yds,31 ft 3 in.,Left Green
R2026556,22405,Round_1,Hole_3,2,34 ft 11 in.,3 ft 4 in.,Left Green
R2026556,22405,Round_1,Hole_3,3,3 ft 4 in.,,
R2026556,22405,Round_1,Hole_4,1,289 yds,106 yds,Right Bunker
R2026556,22405,Round_1,Hole_4,2,78 yds,86 ft 11 in.,Right Water
R2026556,22405,Round_1,Hole_4,3,Penalty,,Fairway
R2026556,22405,Round_1,Hole_4,4,59 yds,2 ft 7 in.,Left Green
R2026556,22405,Round_1,Hole_4,5,2 ft 7 in.,,
R2026556,22405,Round_1,Hole_5,1,291 yds,173 yds,Right Bunker
R2026556,22405,Round_1,Hole_5,2,163 yds,38 ft 10 in.,Right Green
R2026556,22405,Round_1,Hole_5,3,40 ft 1 in.,10 in,Right Green
R2026556,22405,Round_1,Hole_5,4,10 in,,
R2026556,22405,Round_1,Hole_6,1,262 yds,140 yds,Left Fairway
R2026556,22405,Round_1,Hole_6,2,145 yds,30 ft 8 in.,Left Fairway
R2026556,22405,Round_1,Hole_6,3,28 ft 10 in.,23 in,Left Green
R2026556,22405,Round_1,Hole_6,4,23 in,,
R2026556,22405,Round_1,Hole_7,1,304 yds,149 yds,Left Fairway
R2026556,22405,Round_1,Hole_7,2,138 yds,38 ft 7 in.,Right Green
R2026556,22405,Round_1,Hole_7,3,39 ft 1 in.,9 in,Right Green
R2026556,22405,Round_1,Hole_7,4,9 in,,
R2026556,22405,Round_1,Hole_8,1,233 yds,25 ft 10 in.,Left Green
R2026556,22405,Round_1,Hole_8,2,29 ft 1 in.,3 ft 3 in.,Left Green
R2026556,22405,Round_1,Hole_8,3,3 ft 3 in.,,
R2026556,22405,Round_1,Hole_9,1,305 yds,305 yds,Left Fairway
R2026556,22405,Round_1,Hole_9,2,262 yds,47 yds,Right Fairway
R2026556,22405,Round_1,Hole_9,3,43 yds,11 ft 5 in.,Right Green
R2026556,22405,Round_1,Hole_9,4,11 ft 5 in.,,
R2026556,22405,Round_1,Hole_10,1,271 yds,140 yds,Left Bunker
R2026556,22405,Round_1,Hole_10,2,129 yds,42 ft 9 in.,Right Rough
R2026556,22405,Round_1,Hole_10,3,41 ft 2 in.,3 ft 11 in.,Right Green
R2026556,22405,Round_1,Hole_10,4,3 ft 11 in.,,
R2026556,22405,Round_1,Hole_11,1,313 yds,242 yds,Left Fairway
R2026556,22405,Round_1,Hole_11,2,238 yds,71 ft 5 in.,Left Fairway
R2026556,22405,Round_1,Hole_11,3,69 ft 7 in.,4 ft 10 in.,Left Green
R2026556,22405,Round_1,Hole_11,4,7 ft 0 in.,23 in,Right Green
R2026556,22405,Round_1,Hole_11,5,23 in,,
R2026556,22405,Round_1,Hole_12,1,298 yds,82 yds,Right Fairway
R2026556,22405,Round_1,Hole_12,2,80 yds,11 ft 11 in.,Right Green
R2026556,22405,Round_1,Hole_12,3,11 ft 11 in.,,
R2026556,22405,Round_1,Hole_13,1,156 yds,20 ft 0 in.,Right Green
R2026556,22405,Round_1,Hole_13,2,22 ft 7 in.,2 ft 2 in.,Right Green
R2026556,22405,Round_1,Hole_13,3,2 ft 2 in.,,
R2026556,22405,Round_1,Hole_14,1,285 yds,211 yds,Right Rough
R2026556,22405,Round_1,Hole_14,2,178 yds,37 yds,Right Rough
R2026556,22405,Round_1,Hole_14,3,41 yds,10 ft 7 in.,Right Green
R2026556,22405,Round_1,Hole_14,4,10 ft 7 in.,,
R2026556,22405,Round_1,Hole_15,1,327 yds,130 yds,Right Fairway
R2026556,22405,Round_1,Hole_15,2,131 yds,3 ft 0 in.,Left Green
R2026556,22405,Round_1,Hole_15,3,3 ft 0 in.,,
R2026556,22405,Round_1,Hole_16,1,288 yds,244 yds,Right Fairway
R2026556,22405,Round_1,Hole_16,2,232 yds,64 ft 6 in.,Left Fairway
R2026556,22405,Round_1,Hole_16,3,67 ft 2 in.,2 ft 10 in.,Right Green
R2026556,22405,Round_1,Hole_16,4,2 ft 10 in.,,
R2026556,22405,Round_1,Hole_17,1,137 yds,33 ft 1 in.,Right Green
R2026556,22405,Round_1,Hole_17,2,28 ft 0 in.,5 ft 1 in.,Left Green
R2026556,22405,Round_1,Hole_17,3,6 ft 3 in.,9 in,Left Green
R2026556,22405,Round_1,Hole_17,4,9 in,,
R2026556,22405,Round_1,Hole_18,1,292 yds,173 yds,Right Tree Outline
R2026556,22405,Round_1,Hole_18,2,37 yds,159 yds,Left Fairway
R2026556,22405,Round_1,Hole_18,3,160 yds,15 ft 10 in.,Right Green
R2026556,22405,Round_1,Hole_18,4,18 ft 0 in.,2 ft 0 in.,Left Green
R2026556,22405,Round_1,Hole_18,5,2 ft 0 in.,,
R2026556,22405,Round_2,Hole_1,1,273 yds,158 yds,Left Tree Outline
R2026556,22405,Round_2,Hole_1,2,151 yds,23 ft 1 in.,Right Green
